,open,close,high,low,volume
2012-04-13,5.4726,5.4006,5.5806,5.3862,65525918.0
2012-04-16,5.3286,5.3502,5.4366,5.2926,41272773.0
2012-04-17,5.3358,5.2494,5.3502,5.1918,39365508.0
2012-04-18,5.2422,5.3718,5.4006,5.2206,31515957.0
2012-04-19,5.3646,5.3718,5.3862,5.2998,16964137.0
2012-04-20,5.343,5.3718,5.3862,5.271,31097616.0
2012-04-23,5.379,5.3214,5.4006,5.2782,24941409.0
2012-04-24,5.2926,5.3286,5.415,5.2494,39537129.0
2012-04-25,5.3286,5.4294,5.4942,5.2998,61074718.0
2012-04-27,5.4006,5.4654,5.5374,5.3718,49466326.0
2012-05-02,5.5446,5.5878,5.6886,5.4798,73818166.0
2012-05-03,5.5806,5.5734,5.631,5.5086,38044029.0
2012-05-04,5.5734,5.6166,5.6526,5.5086,32077464.0
2012-05-07,5.595,5.6094,5.6382,5.4942,52154852.0
2012-05-08,5.5878,5.6022,5.6166,5.5014,36685194.0
2012-05-09,5.5374,5.4654,5.5446,5.4222,28426081.0
2012-05-10,5.4726,5.379,5.4798,5.3718,21392170.0
2012-05-11,5.3718,5.2998,5.4366,5.2926,23686060.0
2012-05-14,5.3646,5.3862,5.4942,5.3142,43281221.0
2012-05-15,5.379,5.5014,5.5086,5.3646,28709074.0
2012-05-16,5.487,5.3286,5.5014,5.3286,17824700.0
2012-05-17,5.3502,5.4078,5.4582,5.3214,15387200.0
2012-05-18,5.379,5.3286,5.4078,5.3286,14711522.0
2012-05-21,5.3142,5.2926,5.379,5.2638,16050137.0
2012-05-22,5.3358,5.4366,5.4366,5.3286,27317874.0
2012-05-23,5.415,5.3934,5.4942,5.3358,52776851.0
2012-05-24,5.3502,5.3646,5.4798,5.343,31638032.0
2012-05-25,5.379,5.2926,5.3934,5.2566,28165390.0
2012-05-28,5.2759,5.4741,5.5024,5.172,41698936.0
2012-05-29,5.4835,5.559,5.6062,5.4363,44003084.0
2012-05-30,5.5684,5.795,5.8516,5.5496,126871205.0
2012-05-31,5.8138,5.8327,5.861,5.7006,49213762.0
2012-06-01,5.8044,5.7478,5.8705,5.7383,31019975.0
2012-06-04,5.6817,5.6723,5.8138,5.6628,36863076.0
2012-06-05,5.6911,5.7383,5.7855,5.6062,29284524.0
2012-06-06,5.7195,5.7289,5.8327,5.7006,29881891.0
2012-06-07,5.7761,5.7383,5.861,5.7006,36374357.0
2012-06-08,5.8799,5.8705,5.9932,5.8138,54467805.0
2012-06-11,5.8799,6.2197,6.2291,5.8799,63144649.0
2012-06-12,6.163,6.2291,6.399,6.1347,60444656.0
2012-06-13,6.2291,6.3707,6.4839,6.1819,49928948.0
2012-06-14,6.3707,6.2952,6.4273,6.2574,27972420.0
2012-06-15,6.2952,6.1159,6.3235,5.9932,42941963.0
2012-06-18,6.2008,6.2669,6.3612,6.1725,28816511.0
2012-06-19,6.2763,6.1725,6.2763,6.1159,23915405.0
2012-06-20,6.1914,6.2197,6.2574,6.163,14007322.0
2012-06-21,6.1819,6.2291,6.2669,6.0592,18882689.0
2012-06-25,6.2291,5.9365,6.2291,5.8044,39594750.0
2012-06-26,5.8516,6.0687,6.097,5.8327,41394966.0
2012-06-27,6.0403,6.0592,6.2669,5.9932,45185057.0
2012-06-28,6.1253,5.9177,6.1442,5.8799,20999031.0
2012-06-29,5.8893,6.0215,6.0592,5.8516,24186271.0
2012-07-02,6.0403,6.1536,6.2197,6.0403,29583486.0
2012-07-03,6.1159,6.4462,6.6066,6.1064,64348986.0
2012-07-04,6.4651,6.3896,6.5122,6.2763,26739108.0
2012-07-05,6.3329,6.399,6.5689,6.3329,43083960.0
2012-07-06,6.5122,6.6161,6.6538,6.4367,74378084.0
2012-07-09,6.5217,6.701,6.852,6.5217,79432763.0
2012-07-10,6.7199,6.6255,6.786,6.5122,36854604.0
2012-07-11,6.5878,6.5122,6.7576,6.4179,39196230.0
2012-07-12,6.4934,6.7199,6.7293,6.4179,34000199.0
2012-07-13,6.6916,6.6255,6.7199,6.4273,41608763.0
2012-07-16,6.6349,6.3801,6.6538,6.3235,32157240.0
2012-07-17,6.4273,6.4651,6.5028,6.314,18440244.0
2012-07-18,6.4651,6.1536,6.4934,5.8799,70168791.0
2012-07-19,6.1347,6.1064,6.2291,5.9365,19963286.0
2012-07-20,6.0403,6.0403,6.1725,5.8988,23931426.0
2012-07-23,5.9271,5.9271,6.0403,5.8421,16364846.0
2012-07-24,5.9082,6.0498,6.163,5.9082,17271948.0
2012-07-25,6.012,5.7855,6.0215,5.7383,41307761.0
2012-07-26,5.795,5.5213,5.8327,5.4269,66728694.0
2012-07-27,5.5401,5.5401,5.5968,5.4741,23052741.0
2012-07-30,5.5118,5.6534,5.6723,5.5118,22891371.0
2012-07-31,5.6534,5.8421,5.9271,5.6534,37953022.0
2012-08-01,5.8421,5.8327,6.0498,5.8138,28324657.0
2012-08-02,5.8327,5.5496,5.8421,5.3325,60414767.0
2012-08-03,5.5496,5.5873,5.5873,5.3797,27168608.0
2012-08-06,5.5307,5.6439,5.71,5.5213,21830788.0
2012-08-07,5.6723,5.6628,5.7572,5.5968,17797994.0
2012-08-08,5.6723,5.5779,5.7006,5.4929,27073442.0
2012-08-09,5.5401,5.6345,5.7761,5.5307,38508365.0
2012-08-10,5.6251,5.6345,5.6628,5.5779,17623234.0
2012-08-13,5.6062,5.4269,5.6156,5.3419,39041719.0
2012-08-14,5.408,5.5024,5.5213,5.3797,24001366.0
2012-08-15,5.4646,5.4646,5.5307,5.4174,16417788.0
2012-08-16,5.4835,5.3702,5.5307,5.3608,21128894.0
2012-08-17,5.3797,5.3608,5.4457,5.2853,23272719.0
2012-08-20,5.257,5.2947,5.3325,5.1249,21885235.0
2012-08-21,5.3042,5.2192,5.4552,5.1815,29416830.0
2012-08-22,5.257,5.1626,5.257,5.1343,24192496.0
2012-08-23,5.2004,5.1437,5.2192,5.0965,22363206.0
2012-08-24,5.1343,5.1343,5.1626,5.0871,10441675.0
2012-08-27,5.1343,5.1815,5.1909,5.0965,19790056.0
2012-08-28,5.1909,5.106,5.2192,5.0871,15262856.0
2012-08-29,5.0965,5.106,5.1437,5.0871,6922566.0
2012-08-30,5.0494,5.1815,5.2004,5.0494,15709503.0
2012-08-31,5.2004,5.1909,5.2759,5.1532,14354417.0
2012-09-03,5.1815,5.3702,5.4363,5.106,32149873.0
2012-09-04,5.3136,5.2287,5.3986,5.2098,15599344.0
2012-09-05,5.2192,5.2947,5.3325,5.1909,14845226.0
2012-09-06,5.3325,5.3514,5.3702,5.2853,11653324.0
2012-09-07,5.3702,5.5213,5.6534,5.3702,43056012.0
2012-09-10,5.5213,5.5779,5.6251,5.4741,29724530.0
2012-09-11,5.5496,5.5496,5.5496,5.4646,15786183.0
2012-09-12,5.6156,5.5401,5.6439,5.4741,17727258.0
2012-09-13,5.5401,5.4552,5.5873,5.4457,13405917.0
2012-09-14,5.5213,5.4363,5.559,5.3325,27038703.0
2012-09-17,5.4363,5.2004,5.4646,5.1909,28071610.0
2012-09-18,5.1909,5.1909,5.2476,5.106,11797623.0
2012-09-19,5.1909,5.1909,5.257,5.1249,19014910.0
2012-09-20,5.2004,5.0305,5.2098,5.0116,19185736.0
2012-09-21,5.0305,5.021,5.0965,4.9738,13282294.0
2012-09-24,4.9927,5.0682,5.1249,4.8983,13981854.0
2012-09-25,5.0588,5.0682,5.1154,5.021,11133004.0
2012-09-26,5.0871,5.0588,5.0965,4.955,12133189.0
2012-09-27,5.0494,5.1626,5.1815,4.955,27423072.0
2012-09-28,5.106,5.2853,5.3042,5.0871,29521649.0
2012-10-08,5.3042,5.1249,5.3136,5.0965,16360571.0
2012-10-09,5.1909,5.3608,5.3891,5.1909,36371798.0
2012-10-10,5.3608,5.3042,5.3608,5.2287,24726283.0
2012-10-11,5.2853,5.3325,5.5307,5.2476,26437292.0
2012-10-12,5.3702,5.3325,5.4363,5.3042,14139478.0
2012-10-15,5.3797,5.3136,5.4269,5.2759,15968203.0
2012-10-16,5.3136,5.3325,5.3891,5.257,11720218.0
2012-10-17,5.3702,5.3136,5.3797,5.2476,15005629.0
2012-10-18,5.3231,5.4741,5.6534,5.3136,45812754.0
2012-10-19,5.5307,5.5873,5.6628,5.5118,36451505.0
2012-10-22,5.5968,5.7383,5.8138,5.5213,36323689.0
2012-10-23,5.7572,5.6817,5.8988,5.6723,38052457.0
2012-10-24,5.6723,5.6534,5.7761,5.6156,20715763.0
2012-10-25,5.6156,5.5684,5.6911,5.5496,14626275.0
2012-10-26,5.5684,5.4363,5.6156,5.3891,15436204.0
2012-10-29,5.4269,5.4552,5.5024,5.408,8484700.0
2012-10-30,5.4741,5.5213,5.6156,5.4646,18586372.0
2012-10-31,5.5307,5.559,5.6534,5.4835,23419960.0
2012-11-01,5.5401,5.7478,5.8044,5.5307,44828346.0
2012-11-02,5.7572,5.795,5.861,5.6817,28296605.0
2012-11-05,5.8044,5.7195,5.8327,5.6439,24796534.0
2012-11-06,5.71,5.6534,5.71,5.5684,18620159.0
2012-11-07,5.6156,5.6534,5.7478,5.5873,14214407.0
2012-11-08,5.6156,5.6251,5.7383,5.559,17064634.0
2012-11-09,5.6062,5.5684,5.6628,5.4741,18661052.0
2012-11-12,5.559,5.6251,5.7006,5.4929,20805145.0
2012-11-13,5.5779,5.4552,5.6156,5.3986,23265899.0
2012-11-14,5.4741,5.3702,5.4929,5.2947,22169903.0
2012-11-15,5.3136,5.3702,5.4929,5.3042,15010165.0
2012-11-16,5.3419,5.3514,5.3986,5.3042,12879295.0
2012-11-19,5.3702,5.3514,5.4552,5.2381,12823448.0
2012-11-20,5.3797,5.4174,5.5024,5.3797,14139312.0
2012-11-21,5.4174,5.559,5.5684,5.3419,22492662.0
2012-11-22,5.5401,5.5968,5.6723,5.4929,18999526.0
2012-11-23,5.6439,5.6345,5.6817,5.559,25763891.0
2012-11-26,5.5873,5.5684,5.6062,5.5024,19207770.0
2012-11-27,5.5118,5.5307,5.5873,5.4929,12003716.0
2012-11-28,5.4741,5.3608,5.4929,5.3136,19954786.0
2012-11-29,5.3702,5.3042,5.4269,5.3042,19716437.0
2012-11-30,5.3042,5.3986,5.559,5.3042,48022832.0
2012-12-03,5.408,5.4741,5.6251,5.3891,53582835.0
2012-12-04,5.4835,5.5401,5.5968,5.3986,23517374.0
2012-12-05,5.5213,5.7478,5.8988,5.4929,46311481.0
2012-12-06,5.7383,5.7666,5.861,5.6911,27188350.0
2012-12-07,5.8044,5.8233,5.9082,5.6911,42549248.0
2012-12-10,5.8799,5.8705,5.8893,5.6911,42523077.0
2012-12-11,5.8327,5.8421,5.8799,5.7761,32751981.0
2012-12-12,5.8421,5.9271,6.0592,5.8138,39316885.0
2012-12-13,5.946,5.9648,6.0875,5.8799,25402128.0
2012-12-14,5.9648,6.097,6.2385,5.9554,78216312.0
2012-12-17,6.1064,6.0498,6.2008,5.9554,53430456.0
2012-12-18,6.0403,5.9271,6.0875,5.8799,59843378.0
2012-12-19,5.8988,5.8799,5.9177,5.7572,62535817.0
2012-12-20,5.8327,5.9932,6.012,5.795,29229266.0
2012-12-21,6.0309,5.8988,6.0687,5.8233,35331421.0
2012-12-24,5.8516,5.946,6.012,5.8516,22657175.0
2012-12-25,5.946,6.5028,6.5406,5.8988,98727943.0
2012-12-26,6.5122,6.5689,6.7482,6.4367,76223460.0
2012-12-27,6.5972,6.6633,6.9181,6.5689,58632673.0
2012-12-28,6.7388,6.8143,6.8237,6.6161,46746748.0
2012-12-31,6.8237,7.0785,7.0785,6.8237,69563235.0
2013-01-04,7.088,7.1446,7.3239,6.9181,71337214.0
2013-01-07,7.1163,6.9842,7.1163,6.8426,55507029.0
2013-01-08,6.9558,6.8615,6.9558,6.6916,54680723.0
2013-01-09,6.8237,6.8615,6.9558,6.7671,30061895.0
2013-01-10,6.8992,6.8992,7.088,6.7671,42094463.0
2013-01-11,6.9086,6.6821,6.9558,6.5972,52760156.0
2013-01-14,6.6444,6.9181,6.9842,6.5878,59667762.0
2013-01-15,7.0785,6.8898,7.0785,6.8143,34176296.0
2013-01-16,6.8615,6.7199,7.0313,6.6161,45408132.0
2013-01-17,6.7199,6.6538,6.8048,6.6161,38907267.0
2013-01-18,6.6538,6.8803,6.8803,6.6444,51239434.0
2013-01-21,6.937,6.7765,7.0219,6.7199,53037846.0
2013-01-22,6.786,6.6444,6.8048,6.6161,38506816.0
2013-01-23,6.6066,6.6916,6.7671,6.5972,34037107.0
2013-01-24,6.6821,6.5406,6.8143,6.5028,71136587.0
2013-01-25,6.55,6.3046,6.55,6.2763,63690196.0
2013-01-28,6.3046,6.5594,6.5689,6.2857,60621860.0
2013-01-29,6.55,6.5028,6.701,6.4179,64169120.0
2013-01-30,6.4839,6.6161,6.6161,6.3329,79637381.0
2013-01-31,6.6255,6.314,6.7388,6.2574,97164305.0
2013-02-01,6.314,6.3424,6.3801,6.163,54319801.0
2013-02-04,6.3801,6.2763,6.4462,6.1725,84285668.0
2013-02-05,6.248,6.4839,6.5311,6.2102,66415705.0
2013-02-06,6.4839,6.4462,6.5217,6.399,33175768.0
2013-02-07,6.4273,6.5028,6.5783,6.4084,38691051.0
2013-02-08,6.5028,6.6349,6.6633,6.5028,36310264.0
2013-02-18,6.6821,6.5122,6.6916,6.4273,44015944.0
2013-02-19,6.5028,6.2574,6.5028,6.1914,69289527.0
2013-02-20,6.2385,6.3518,6.4179,6.1914,42780261.0
2013-02-21,6.2574,6.1536,6.2857,5.9365,80761772.0
2013-02-22,6.1064,6.0781,6.163,6.0309,27232031.0
2013-02-25,6.1159,6.0215,6.1253,5.9365,40660204.0
2013-02-26,5.9932,5.946,6.0875,5.8799,29527086.0
2013-02-27,5.9837,6.1347,6.1536,5.9554,40418247.0
2013-02-28,6.1347,6.2669,6.314,6.1253,45977414.0
2013-03-01,6.2763,6.1347,6.2952,6.0403,58499318.0
2013-03-04,5.5873,5.5213,5.8044,5.5213,137352420.0
2013-03-05,5.4835,5.5213,5.559,5.3797,58164233.0
2013-03-06,5.5307,5.5118,5.6062,5.4646,62924951.0
2013-03-07,5.5024,5.5307,5.6156,5.4741,50702754.0
2013-03-08,5.5496,5.5213,5.5779,5.5024,20513453.0
2013-03-11,5.559,5.6251,5.6628,5.5213,51622337.0
2013-03-12,5.6439,5.6156,5.7195,5.5401,47638757.0
2013-03-13,5.5684,5.4457,5.5779,5.4269,43813058.0
2013-03-14,5.4741,5.5024,5.5213,5.4552,19871468.0
2013-03-15,5.5024,5.4269,5.5873,5.3797,31365626.0
2013-03-18,5.408,5.5118,5.5968,5.3891,26820052.0
2013-03-19,5.5496,5.6439,5.6534,5.5024,33900453.0
2013-03-20,5.6439,5.7572,5.795,5.6156,67129005.0
2013-03-21,5.7761,5.6723,5.7855,5.6628,38594090.0
2013-03-22,5.7006,5.7478,5.8138,5.7006,38569733.0
2013-03-25,5.7761,5.7195,5.7761,5.6911,29497207.0
2013-03-26,5.71,5.6723,5.8138,5.6156,37588530.0
2013-03-27,5.6817,5.6911,5.7478,5.6628,23984129.0
2013-03-28,5.6534,5.5024,5.6534,5.4363,31445671.0
2013-03-29,5.5213,5.4835,5.5684,5.4741,17602329.0
2013-04-01,5.5024,5.559,5.7006,5.4363,31040433.0
2013-04-02,5.5968,5.5968,5.71,5.5496,27062774.0
2013-04-03,5.5779,5.5401,5.6345,5.4457,29163533.0
2013-04-08,5.4269,5.4269,5.5024,5.3797,36759455.0
2013-04-09,5.4457,5.4646,5.5024,5.4363,22617020.0
2013-04-10,5.4646,5.4269,5.4929,5.408,22771968.0
2013-04-11,5.4646,5.4174,5.4835,5.408,19015018.0
2013-04-12,5.4741,5.5118,5.5779,5.4457,57777635.0
2013-04-15,5.5213,5.4741,5.5684,5.4174,33395372.0
2013-04-16,5.4646,5.6817,5.6911,5.4269,70478083.0
2013-04-17,5.7195,5.7006,5.7666,5.6345,44240187.0
2013-04-18,5.6534,5.71,5.8138,5.6439,39414024.0
2013-04-19,5.7478,5.7666,5.795,5.7006,63226723.0
2013-04-22,5.7383,5.6628,5.7383,5.6251,39802290.0
2013-04-23,5.6628,5.4646,5.6628,5.4552,46518198.0
2013-04-24,5.4835,5.5024,5.559,5.4552,50416518.0
2013-04-25,5.5118,5.4269,5.5118,5.3797,45420023.0
2013-04-26,5.4269,5.4363,5.4835,5.408,30445184.0
2013-05-02,5.4552,5.5496,5.559,5.4552,32879421.0
2013-05-03,5.5496,5.5684,5.6817,5.5307,49207098.0
2013-05-06,5.5779,5.5873,5.6156,5.5307,28927797.0
2013-05-07,5.5968,5.6439,5.6817,5.5779,41723629.0
2013-05-08,5.71,5.6156,5.7289,5.5968,31901568.0
2013-05-09,5.6156,5.5118,5.6156,5.4646,42088581.0
2013-05-10,5.4929,5.5684,5.5968,5.4741,24108992.0
2013-05-13,5.5684,5.5401,5.6062,5.5118,16914503.0
2013-05-14,5.5401,5.4741,5.5496,5.4269,30083859.0
2013-05-15,5.5873,5.8421,6.0215,5.5873,166549609.0
2013-05-16,5.8044,5.9554,6.012,5.7761,86154412.0
2013-05-17,5.9743,6.1725,6.2008,5.9743,110208096.0
2013-05-20,6.2574,6.1347,6.2857,6.0875,87990576.0
2013-05-21,6.1159,6.1914,6.2197,6.0592,58436975.0
2013-05-22,6.1914,6.1253,6.3518,6.0403,75753818.0
2013-05-23,6.1064,6.0309,6.2574,6.0026,73191421.0
2013-05-24,6.0592,6.0403,6.1347,5.946,41079754.0
2013-05-27,6.0215,6.0309,6.0592,5.9554,39850569.0
2013-05-28,6.0403,6.2008,6.2197,5.9743,48690283.0
2013-05-29,6.2102,6.2291,6.3896,6.2008,67637394.0
2013-05-30,6.1914,6.1819,6.2669,6.1442,29457253.0
2013-05-31,6.2008,6.0687,6.2385,6.0403,36250547.0
2013-06-03,6.0403,6.0875,6.1725,6.0309,22901170.0
2013-06-04,6.0687,6.0215,6.1536,6.012,41415348.0
2013-06-05,6.012,6.0215,6.0592,5.9554,21833866.0
2013-06-06,5.9932,5.8421,6.0309,5.7761,38017259.0
2013-06-07,5.8044,5.7666,5.8705,5.6628,30127960.0
2013-06-13,5.71,5.5684,5.7289,5.4929,35836178.0
2013-06-14,5.5968,5.6251,5.6251,5.5401,24523709.0
2013-06-17,5.6156,5.4835,5.6345,5.4457,37545911.0
2013-06-18,5.4929,5.559,5.5779,5.4741,20543046.0
2013-06-19,5.5307,5.4363,5.5307,5.3891,28770716.0
2013-06-20,5.408,5.2098,5.4646,5.1909,28769083.0
2013-06-21,5.1626,5.2476,5.2759,5.0871,29893741.0
2013-06-24,5.2098,4.7756,5.2192,4.719,83234293.0
2013-06-25,4.719,4.6341,4.7568,4.2943,60572508.0
2013-06-26,4.6907,4.6718,4.7285,4.6341,40782402.0
2013-06-27,4.7568,4.7285,4.8323,4.7096,38380347.0
2013-06-28,4.7473,4.8795,5.0682,4.6246,71749822.0
2013-07-01,4.8606,4.8889,4.9267,4.7851,30866717.0
2013-07-02,4.9078,4.7662,4.9078,4.7001,41164180.0
2013-07-03,4.7473,4.6624,4.7473,4.568,29048063.0
2013-07-04,4.6246,4.7285,4.804,4.5963,38813393.0
2013-07-05,4.7859,4.8242,5.1975,4.7859,66606748.0
2013-07-08,4.8337,4.9008,4.9965,4.7572,53290221.0
2013-07-09,4.8912,4.8146,4.9199,4.7763,22400786.0
2013-07-10,4.8146,5.0348,5.0443,4.805,46880298.0
2013-07-11,5.1209,5.4559,5.5325,5.1113,105426816.0
2013-07-12,5.4559,5.3506,5.5995,5.3411,77096835.0
2013-07-15,5.5038,5.4463,5.5229,5.3506,45025730.0
2013-07-16,5.4368,5.4655,5.5229,5.2932,43097279.0
2013-07-17,5.4081,5.3698,5.5325,5.3123,55105362.0
2013-07-18,5.3985,5.3219,5.4272,5.2932,34827758.0
2013-07-19,5.3602,5.1688,5.3602,5.1113,54034972.0
2013-07-22,5.14,5.207,5.207,5.1018,22626184.0
2013-07-23,5.207,5.5133,5.5803,5.1975,66257742.0
2013-07-24,5.4559,5.4655,5.4942,5.3411,39065791.0
2013-07-25,5.5229,5.4368,5.5708,5.4272,26671335.0
2013-07-26,5.3889,5.4559,5.4751,5.3506,16164194.0
2013-07-29,5.3985,5.3123,5.4272,5.2932,26983727.0
2013-07-30,5.3602,5.4942,5.7239,5.3123,52895121.0
2013-07-31,5.7718,5.6952,5.9345,5.6569,74812936.0
2013-08-01,5.6952,5.8484,5.9632,5.6856,37663917.0
2013-08-02,5.9919,5.8484,6.0877,5.8292,49746749.0
2013-08-05,5.8484,5.8005,5.8484,5.7335,29777601.0
2013-08-06,5.7526,5.8388,5.8771,5.7335,25317710.0
2013-08-07,5.9058,5.9919,6.1068,5.9058,52742096.0
2013-08-08,5.9345,5.8101,6.0015,5.7526,25730042.0
2013-08-09,5.8771,5.8388,5.9536,5.7622,21395002.0
2013-08-12,5.9249,6.0302,6.1259,5.8866,33969798.0
2013-08-13,6.0302,6.0206,6.1259,5.9728,18923961.0
2013-08-14,6.0302,6.0206,6.1451,5.9824,24101021.0
2013-08-15,6.0206,5.8484,6.0589,5.8484,16084081.0
2013-08-16,5.8866,5.8484,6.1547,5.8101,45994180.0
2013-08-19,5.8484,5.9632,5.9919,5.7909,27503685.0
2013-08-20,5.9632,5.9249,6.0302,5.8579,22890105.0
2013-08-21,5.9249,5.7622,5.9345,5.7431,33055970.0
2013-08-22,5.7814,5.6665,5.8292,5.6569,35697646.0
2013-08-23,5.6952,5.5229,5.7239,5.3602,45799120.0
2013-08-26,5.5421,5.7144,5.7239,5.4655,31147569.0
2013-08-27,5.6952,5.7526,5.8388,5.6952,23924018.0
2013-08-28,5.7431,5.5899,5.7431,5.5516,36070368.0
2013-08-29,5.5899,5.5421,5.6282,5.4751,29608477.0
2013-08-30,5.5038,5.5229,5.5516,5.3889,30173236.0
2013-09-02,5.5133,5.4751,5.5612,5.4176,24402992.0
2013-09-03,5.5038,5.6952,5.6952,5.4559,47753099.0
2013-09-04,5.6952,5.6761,5.7431,5.6378,27901420.0
2013-09-05,5.6761,5.7335,5.8388,5.6473,41940204.0
2013-09-06,5.7335,5.5995,5.8196,5.5421,46483264.0
2013-09-09,5.6091,5.8101,5.8866,5.5708,64498850.0
2013-09-10,5.8579,5.9441,5.9632,5.8484,57574618.0
2013-09-11,6.0111,6.0015,6.1547,5.9345,73439503.0
2013-09-12,5.9824,6.0589,6.0972,5.8962,51616749.0
2013-09-13,6.1164,6.0015,6.2121,5.9919,54974274.0
2013-09-16,6.0685,5.9058,6.0781,5.8388,27545379.0
2013-09-17,5.9154,5.7239,5.9249,5.7048,37321507.0
2013-09-18,5.7526,5.8101,5.8292,5.7048,25280380.0
2013-09-23,5.8484,5.8196,5.8579,5.7718,32604930.0
2013-09-24,5.8005,5.6378,5.8005,5.5516,59315271.0
2013-09-25,5.6569,5.6665,5.7909,5.6091,44558721.0
2013-09-26,5.6186,5.5421,5.6761,5.5325,26790286.0
2013-09-27,5.5516,5.4942,5.5899,5.4655,23485589.0
2013-09-30,5.5229,5.5516,5.5803,5.5038,15778770.0
2013-10-08,5.5516,5.8005,5.8388,5.5229,43184220.0
2013-10-09,5.8005,5.7814,5.8388,5.7335,29297021.0
2013-10-10,5.8005,6.0111,6.1355,5.6473,84486494.0
2013-10-11,6.0111,6.0589,6.1451,5.9728,51764277.0
2013-10-14,6.0589,5.8579,6.0589,5.6952,56486149.0
2013-10-15,5.9345,5.9345,6.0685,5.8579,49427103.0
2013-10-16,5.9249,5.8292,5.9249,5.7239,28604690.0
2013-10-17,5.8292,5.7335,5.8675,5.7239,32078737.0
