,open,close,high,low,volume
2012-03-06,2.1775,2.1597,2.1864,2.1153,261353180.0
2012-03-07,2.1242,2.1508,2.1953,2.1064,214431003.0
2012-03-08,2.1686,2.1508,2.1864,2.1242,206678870.0
2012-03-09,2.1508,2.1419,2.1597,2.1064,175968990.0
2012-03-12,2.1508,2.1331,2.1775,2.1153,213686125.0
2012-03-13,2.1331,2.1242,2.1419,2.0975,166027270.0
2012-03-14,2.1242,2.0175,2.1331,1.982,330395000.0
2012-03-15,2.0086,1.9553,2.0353,1.9375,237944067.0
2012-03-16,1.9553,1.9909,1.9909,1.9375,164367032.0
2012-03-19,1.9909,1.9731,1.9909,1.9553,121915974.0
2012-03-20,1.9731,1.9464,1.9731,1.9375,122089329.0
2012-03-21,1.9553,1.9642,1.9909,1.9286,137861814.0
2012-03-22,1.9553,2.0086,2.0442,1.9375,200355255.0
2012-03-23,1.9909,1.9731,1.9997,1.9553,107255847.0
2012-03-26,1.9553,1.9553,1.9731,1.9375,68974655.0
2012-03-27,1.9553,1.9464,1.9731,1.9375,65205720.0
2012-03-28,1.9464,1.8487,1.9464,1.8398,161855294.0
2012-03-29,1.8398,1.8042,1.8487,1.7776,116199886.0
2012-03-30,1.8042,1.8131,1.822,1.7864,65905082.0
2012-04-05,1.8131,1.8575,1.8664,1.8042,108874086.0
2012-04-06,1.8575,1.8753,1.8842,1.8398,91139429.0
2012-04-09,1.8664,1.8398,1.8664,1.8398,63613550.0
2012-04-10,1.8753,1.982,2.0264,1.8753,333728865.0
2012-04-11,1.9464,2.0086,2.0264,1.9375,207832411.0
2012-04-12,1.9997,1.9997,2.0086,1.9553,168522093.0
2012-04-16,1.9375,1.9464,1.9553,1.902,166152062.0
2012-04-17,1.9375,1.9109,1.9464,1.9109,90841715.0
2012-04-18,1.9109,1.9464,1.9553,1.9109,102896570.0
2012-04-19,1.9464,1.9286,1.9464,1.9198,67059422.0
2012-04-20,1.9375,1.9464,1.9553,1.9198,87400980.0
2012-04-23,1.9464,1.9286,1.9464,1.902,121609309.0
2012-04-24,1.9109,1.8842,1.9286,1.8664,128360599.0
2012-04-25,1.8842,1.902,1.9109,1.8575,160394047.0
2012-04-26,1.902,1.8842,1.902,1.8753,88991497.0
2012-04-27,1.8664,1.8664,1.8753,1.8575,74486831.0
2012-05-02,1.8931,1.902,1.9109,1.8753,105593468.0
2012-05-03,1.8931,1.8842,1.8931,1.8753,65744689.0
2012-05-04,1.8842,1.9464,1.9553,1.8753,235932722.0
2012-05-07,1.9198,1.9553,1.9642,1.9198,141828653.0
2012-05-08,1.982,1.9642,1.9909,1.9464,128435921.0
2012-05-09,1.9464,1.9198,1.9553,1.9109,114068725.0
2012-05-10,1.9109,1.9375,1.9375,1.9109,65006044.0
2012-05-11,1.9557,1.9466,1.983,1.9284,118126544.0
2012-05-14,1.9648,1.9284,1.9648,1.9284,94366605.0
2012-05-15,1.9193,1.9921,2.0012,1.9102,236614432.0
2012-05-16,1.9921,1.983,2.0467,1.9739,202695180.0
2012-05-17,2.0103,2.0012,2.0376,1.983,164492511.0
2012-05-18,1.983,1.9648,2.0012,1.9557,91954572.0
2012-05-21,1.9557,1.983,2.0012,1.9557,99870241.0
2012-05-22,1.9921,1.983,2.0012,1.9557,101303891.0
2012-05-23,1.983,1.9648,1.983,1.9466,76313971.0
2012-05-24,1.9557,1.9557,1.9648,1.9466,61411794.0
2012-05-25,1.9557,1.9375,1.9648,1.9284,57358125.0
2012-05-28,1.9375,1.9466,1.9557,1.9011,95058664.0
2012-05-29,1.9557,1.983,2.0012,1.9466,152336197.0
2012-05-30,1.9739,1.9739,1.983,1.9648,73314348.0
2012-05-31,1.9648,1.983,1.9921,1.9466,91384678.0
2012-06-01,1.9739,1.9648,1.9921,1.9557,76013156.0
2012-06-04,1.9375,1.9102,1.9466,1.9102,102629690.0
2012-06-05,1.9193,1.9193,1.9375,1.9102,55224036.0
2012-06-06,1.9193,1.9193,1.9375,1.9102,43591564.0
2012-06-07,1.9284,1.9102,1.9375,1.9011,59211910.0
2012-06-08,1.9284,1.9193,1.9284,1.9102,54374645.0
2012-06-11,1.9102,1.9284,1.9375,1.9011,71386575.0
2012-06-12,1.9102,1.9011,1.9193,1.892,71024850.0
2012-06-13,1.9011,1.9193,1.9193,1.892,58554105.0
2012-06-14,1.9102,1.9011,1.9193,1.892,50704201.0
2012-06-15,1.9011,1.9102,1.9102,1.892,46372712.0
2012-06-18,1.9102,1.9193,1.9284,1.9011,58812194.0
2012-06-19,1.9102,1.892,1.9193,1.892,45185756.0
2012-06-20,1.9011,1.9011,1.9102,1.892,33086104.0
2012-06-21,1.9011,1.8739,1.9011,1.8739,57813549.0
2012-06-25,1.8739,1.8466,1.883,1.8466,59152023.0
2012-06-26,1.8375,1.8375,1.8466,1.8193,59338644.0
2012-06-27,1.8375,1.8466,1.8557,1.8375,55945728.0
2012-06-28,1.8466,1.8284,1.8557,1.8193,53639076.0
2012-06-29,1.8284,1.8466,1.8466,1.8102,67086297.0
2012-07-02,1.8466,1.8375,1.8557,1.8193,71658302.0
2012-07-03,1.8284,1.8375,1.8466,1.8193,61369299.0
2012-07-04,1.8284,1.8102,1.8375,1.8011,74126986.0
2012-07-05,1.8102,1.7829,1.8102,1.7738,60596510.0
2012-07-06,1.792,1.8102,1.8193,1.7829,58923307.0
2012-07-09,1.8011,1.7556,1.8102,1.7465,63448955.0
2012-07-10,1.7556,1.7647,1.7738,1.7465,39922156.0
2012-07-11,1.7647,1.7738,1.7738,1.7556,37859762.0
2012-07-12,1.7738,1.7829,1.7829,1.7556,63273837.0
2012-07-13,1.7738,1.7647,1.7829,1.7647,36556566.0
2012-07-16,1.7647,1.701,1.7738,1.701,80922404.0
2012-07-17,1.701,1.7192,1.7192,1.6919,55469465.0
2012-07-18,1.7101,1.701,1.7192,1.6737,66285788.0
2012-07-19,1.701,1.7192,1.7374,1.6828,99061938.0
2012-07-20,1.7101,1.7465,1.7829,1.701,107487717.0
2012-07-23,1.7283,1.7192,1.7283,1.7101,53953543.0
2012-07-24,1.7101,1.7283,1.7465,1.701,44587730.0
2012-07-25,1.7192,1.701,1.7283,1.701,34869857.0
2012-07-26,1.701,1.701,1.7192,1.6919,35976667.0
2012-07-27,1.7101,1.7101,1.7192,1.701,27040299.0
2012-07-30,1.7101,1.6919,1.7192,1.6828,35006277.0
2012-07-31,1.6919,1.6828,1.6919,1.6646,41481472.0
2012-08-01,1.6737,1.701,1.7101,1.6737,35153794.0
2012-08-02,1.6919,1.6828,1.7101,1.6828,33322404.0
2012-08-03,1.6828,1.701,1.701,1.6737,33626654.0
2012-08-06,1.6919,1.7192,1.7283,1.6828,68429921.0
2012-08-07,1.7192,1.7283,1.7283,1.701,67288954.0
2012-08-08,1.7283,1.7465,1.7829,1.7192,106029578.0
2012-08-09,1.7465,1.7556,1.7647,1.7283,56766426.0
2012-08-10,1.7465,1.7283,1.7556,1.7192,60419517.0
2012-08-13,1.7283,1.701,1.7283,1.701,50126159.0
2012-08-14,1.701,1.7192,1.7283,1.6919,60997170.0
2012-08-15,1.7101,1.7283,1.7465,1.7101,53633161.0
2012-08-16,1.7283,1.7192,1.7374,1.7101,48242281.0
2012-08-17,1.7192,1.7283,1.7374,1.7192,42700967.0
2012-08-20,1.7192,1.7101,1.7283,1.701,32168263.0
2012-08-21,1.7101,1.7192,1.7283,1.701,33752645.0
2012-08-22,1.7192,1.7101,1.7283,1.7101,31894760.0
2012-08-23,1.7101,1.7192,1.7283,1.7101,33520140.0
2012-08-24,1.7192,1.701,1.7192,1.6919,34209353.0
2012-08-27,1.701,1.6737,1.701,1.6737,42885684.0
2012-08-28,1.6737,1.6828,1.6919,1.6646,31457243.0
2012-08-29,1.6828,1.6737,1.6919,1.6737,30414158.0
2012-08-30,1.6737,1.6828,1.701,1.6646,52677596.0
2012-08-31,1.6828,1.6828,1.6919,1.6646,40428105.0
2012-09-03,1.6737,1.6737,1.6828,1.6555,67430217.0
2012-09-04,1.6737,1.6555,1.6828,1.6555,43173720.0
2012-09-05,1.6555,1.6464,1.6646,1.6373,57282306.0
2012-09-06,1.6464,1.6555,1.6555,1.6373,48633665.0
2012-09-07,1.6646,1.701,1.7374,1.6646,157556779.0
2012-09-10,1.701,1.7192,1.7283,1.701,78028884.0
2012-09-11,1.7101,1.7101,1.7192,1.6828,55007911.0
2012-09-12,1.7101,1.7101,1.7192,1.6919,46953728.0
2012-09-13,1.701,1.7101,1.7283,1.6919,80622102.0
2012-09-14,1.7101,1.8011,1.8557,1.6919,277697437.0
2012-09-17,1.7829,1.7283,1.792,1.7283,160843276.0
2012-09-18,1.7192,1.7192,1.7374,1.7101,69117421.0
2012-09-19,1.7101,1.7556,1.7829,1.7101,109296366.0
2012-09-20,1.7374,1.701,1.7465,1.6919,87706599.0
2012-09-21,1.6919,1.6919,1.7101,1.6828,51910209.0
2012-09-24,1.6828,1.6828,1.701,1.6646,54565910.0
2012-09-25,1.6828,1.6919,1.701,1.6737,35585141.0
2012-09-26,1.6919,1.6646,1.6919,1.6646,39663173.0
2012-09-27,1.6646,1.701,1.7192,1.6555,77295688.0
2012-09-28,1.6919,1.7283,1.7283,1.6828,68783394.0
2012-10-08,1.7283,1.701,1.7374,1.6919,52589792.0
2012-10-09,1.701,1.7374,1.7465,1.701,93325273.0
2012-10-10,1.7283,1.7738,1.8011,1.7283,177774621.0
2012-10-11,1.7556,1.7556,1.792,1.7465,102151593.0
2012-10-12,1.7556,1.7556,1.7738,1.7374,57750680.0
2012-10-15,1.7556,1.7647,1.7829,1.7465,67747016.0
2012-10-16,1.7556,1.7465,1.7647,1.7465,51775855.0
2012-10-17,1.7556,1.7647,1.792,1.7465,88530843.0
2012-10-18,1.7738,1.792,1.8102,1.7647,147763784.0
2012-10-19,1.792,1.792,1.8102,1.7829,95509313.0
2012-10-22,1.7829,1.792,1.8011,1.7647,73549073.0
2012-10-23,1.792,1.7829,1.8011,1.7738,70602374.0
2012-10-24,1.7738,1.8375,1.892,1.7647,234860400.0
2012-10-25,1.8284,1.8284,1.883,1.8193,187333941.0
2012-10-26,1.8284,1.7829,1.8375,1.7647,109819412.0
2012-10-29,1.7647,1.7647,1.792,1.7465,76127408.0
2012-10-30,1.7647,1.7556,1.7738,1.7465,51338212.0
2012-10-31,1.7556,1.8011,1.8102,1.7465,124101015.0
2012-11-01,1.792,1.8102,1.8193,1.7829,97241632.0
2012-11-02,1.8193,1.8102,1.8193,1.792,56330638.0
2012-11-05,1.8011,1.8466,1.8557,1.8011,115247989.0
2012-11-06,1.8466,1.883,1.9102,1.8466,239511845.0
2012-11-07,1.883,1.883,1.9102,1.8648,118887850.0
2012-11-08,1.883,1.8466,1.892,1.8375,85108002.0
2012-11-09,1.8375,1.8739,1.883,1.8284,82257532.0
2012-11-12,1.8739,1.9193,1.9284,1.8648,171914657.0
2012-11-13,1.9193,1.8648,1.9193,1.8648,85961497.0
2012-11-14,1.8648,1.8648,1.8739,1.8466,51873157.0
2012-11-15,1.8739,1.8648,1.9102,1.8648,109571880.0
2012-11-16,1.8648,1.8739,1.883,1.8375,71731500.0
2012-11-19,1.8739,1.8648,1.8739,1.8466,39001353.0
2012-11-20,1.8739,1.892,1.9011,1.8648,93414466.0
2012-11-21,1.9011,1.9375,1.9557,1.9011,171314370.0
2012-11-22,1.9284,1.9284,1.9466,1.9102,58574026.0
2012-11-23,1.9284,1.9284,1.9375,1.9102,42828622.0
2012-11-26,1.9284,1.883,1.9284,1.8739,79696134.0
2012-11-27,1.883,1.8557,1.892,1.8557,70406483.0
2012-11-28,1.8466,1.8466,1.8557,1.8193,69017859.0
2012-11-29,1.8557,1.8648,1.8739,1.8466,47522493.0
2012-11-30,1.8648,1.9193,1.9284,1.8648,101662659.0
2012-12-03,1.9193,1.9102,1.9466,1.9011,112791101.0
2012-12-04,1.9011,1.9284,1.9375,1.9011,59711756.0
2012-12-05,1.9284,1.9739,2.0012,1.9193,183068977.0
2012-12-06,1.9739,1.9739,2.0194,1.9648,99502471.0
2012-12-07,1.983,1.9921,2.0103,1.9648,122424021.0
2012-12-10,2.0012,1.9921,2.0194,1.983,98797820.0
2012-12-11,1.9921,1.9557,1.9921,1.9557,83972985.0
2012-12-12,1.9557,1.9739,1.9739,1.9466,51453961.0
2012-12-13,1.9648,1.9284,1.9739,1.9284,70153181.0
2012-12-14,1.9375,2.0012,2.0194,1.9284,162157040.0
2012-12-17,2.0012,1.9739,2.0194,1.9557,133155527.0
2012-12-18,1.9648,1.9739,2.0012,1.9557,114911853.0
2012-12-19,1.9739,1.9557,1.9739,1.9466,80169581.0
2012-12-20,1.9466,1.9557,1.9648,1.9284,92141210.0
2012-12-21,1.983,1.9921,2.0012,1.9739,149244646.0
2012-12-24,1.9739,2.0012,2.0467,1.9739,131344940.0
2012-12-25,1.9921,2.0194,2.0376,1.9739,145402521.0
2012-12-26,2.0194,2.0194,2.0285,1.9921,147449766.0
2012-12-27,2.0103,1.9921,2.0285,1.983,95734482.0
2012-12-28,1.9921,1.9921,2.0012,1.983,73834146.0
2012-12-31,2.0012,1.9921,2.0103,1.983,91335082.0
2013-01-04,2.0012,2.0103,2.0103,1.9648,160358932.0
2013-01-07,2.0103,2.0467,2.0558,2.0012,244646565.0
2013-01-08,2.0467,2.0376,2.0467,2.0103,122385055.0
2013-01-09,2.0285,2.0194,2.0376,2.0012,117313158.0
2013-01-10,2.0194,2.0194,2.0285,2.0012,80595897.0
2013-01-11,2.0194,2.0376,2.0558,2.0103,208804603.0
2013-01-14,2.0376,2.0922,2.1104,2.0285,207591222.0
2013-01-15,2.0922,2.1104,2.1377,2.074,122801969.0
2013-01-16,2.1286,2.2104,2.2559,2.1195,338650986.0
2013-01-17,2.2104,2.174,2.2104,2.1649,144457335.0
2013-01-18,2.1831,2.2559,2.2923,2.174,207137427.0
2013-01-21,2.2741,2.2559,2.2832,2.2286,108937059.0
2013-01-22,2.2559,2.1922,2.265,2.1649,140824732.0
2013-01-23,2.174,2.2195,2.2559,2.174,106410828.0
2013-01-24,2.2104,2.1831,2.2377,2.1649,121201373.0
2013-01-25,2.1831,2.1922,2.2104,2.1831,67713444.0
2013-01-28,2.1922,2.2286,2.2468,2.1831,89794672.0
2013-01-29,2.2377,2.2104,2.2468,2.1922,101823528.0
2013-01-30,2.2104,2.174,2.2195,2.1649,116000924.0
2013-01-31,2.174,2.174,2.1922,2.1558,102036692.0
2013-02-01,2.1649,2.174,2.1922,2.1467,107080349.0
2013-02-04,2.174,2.1195,2.1831,2.1104,141786409.0
2013-02-05,2.1195,2.1649,2.1649,2.1013,128927298.0
2013-02-06,2.1649,2.1377,2.1831,2.1195,78466259.0
2013-02-07,2.1467,2.1831,2.1922,2.1377,122947234.0
2013-02-08,2.1831,2.2286,2.2559,2.1831,147190003.0
2013-02-18,2.2377,2.2104,2.2468,2.1922,67185981.0
2013-02-19,2.2013,2.174,2.2195,2.1467,113930646.0
2013-02-20,2.1649,2.2013,2.2104,2.1558,67371524.0
2013-02-21,2.1831,2.1377,2.1922,2.1286,112928497.0
2013-02-22,2.1286,2.1195,2.1467,2.1195,54077657.0
2013-02-25,2.1195,2.1558,2.1558,2.1195,62753366.0
2013-02-26,2.1377,2.174,2.2286,2.1377,138544200.0
2013-02-27,2.1649,2.2195,2.2286,2.1649,184287729.0
2013-02-28,2.2468,2.2286,2.2468,2.2013,158189126.0
2013-03-01,2.2195,2.2013,2.2286,2.174,129710624.0
2013-03-04,2.1831,2.1922,2.2195,2.1377,146903696.0
2013-03-05,2.1831,2.2013,2.2104,2.1558,95901062.0
2013-03-06,2.2195,2.3469,2.4196,2.2104,391684745.0
2013-03-07,2.3378,2.4014,2.4924,2.3287,343900392.0
2013-03-08,2.3923,2.356,2.4287,2.3469,107281844.0
2013-03-11,2.3469,2.4196,2.456,2.3378,147985263.0
2013-03-12,2.4196,2.356,2.4378,2.3287,148304211.0
2013-03-13,2.3378,2.2923,2.3651,2.2559,103801162.0
2013-03-14,2.2832,2.3014,2.3378,2.265,76940768.0
2013-03-15,2.2832,2.2923,2.3378,2.265,84569590.0
2013-03-18,2.2832,2.2377,2.3196,2.2377,98892050.0
2013-03-19,2.2377,2.265,2.2741,2.2195,84393654.0
2013-03-20,2.2559,2.356,2.3651,2.2559,163170972.0
2013-03-21,2.3651,2.4105,2.456,2.356,138863995.0
2013-03-22,2.4105,2.4196,2.4378,2.3742,120112025.0
2013-03-25,2.4196,2.4014,2.4469,2.3742,73006014.0
2013-03-26,2.3923,2.3742,2.4014,2.356,61436415.0
2013-03-27,2.3651,2.4378,2.4742,2.3651,125492513.0
2013-03-28,2.4378,2.3833,2.4378,2.3651,114576664.0
2013-03-29,2.4014,2.3833,2.4196,2.3651,68828522.0
2013-04-01,2.3833,2.4651,2.4924,2.3833,187290394.0
2013-04-02,2.4651,2.4105,2.5015,2.3923,144127509.0
2013-04-03,2.4196,2.4196,2.4469,2.3742,72814294.0
2013-04-08,2.3833,2.4105,2.4196,2.3651,69861366.0
2013-04-09,2.4833,2.4742,2.5834,2.4742,182893977.0
2013-04-10,2.4651,2.5015,2.5015,2.4469,87045319.0
2013-04-11,2.5106,2.4833,2.5379,2.4742,77592755.0
2013-04-12,2.4907,2.4999,2.5276,2.4815,69361263.0
2013-04-15,2.4999,2.4815,2.5184,2.463,70643460.0
2013-04-16,2.4722,2.4999,2.5091,2.4353,83274825.0
2013-04-17,2.4907,2.4999,2.5184,2.4538,85916775.0
2013-04-18,2.4815,2.4907,2.5091,2.4722,58937392.0
2013-04-19,2.5091,2.5645,2.5829,2.4907,150882994.0
2013-04-22,2.546,2.6844,2.6936,2.5368,221492850.0
2013-04-23,2.6752,2.6383,2.6844,2.6198,148826528.0
2013-04-24,2.6383,2.749,2.749,2.6383,225496370.0
2013-04-25,2.7859,2.7029,2.8136,2.7029,207759456.0
2013-04-26,2.7213,2.6383,2.7398,2.6106,184317886.0
2013-05-02,2.6383,2.6752,2.7213,2.6383,91124863.0
2013-05-03,2.7213,2.6936,2.7582,2.6844,119245431.0
2013-05-06,2.6936,2.6936,2.7029,2.6475,120632794.0
2013-05-07,2.6752,2.666,2.6936,2.6291,120848948.0
2013-05-08,2.6844,2.6383,2.7029,2.5737,266713635.0
2013-05-09,2.6291,2.6198,2.6291,2.6014,100229024.0
2013-05-10,2.6106,2.6291,2.6475,2.5829,114672170.0
2013-05-13,2.6198,2.6936,2.7029,2.5829,170805796.0
2013-05-14,2.7213,2.7121,2.7582,2.6752,179701669.0
2013-05-15,2.7121,2.6844,2.7121,2.666,73554309.0
2013-05-16,2.6844,2.749,2.749,2.6752,158006367.0
2013-05-17,2.7398,2.7398,2.749,2.7029,109203623.0
2013-05-20,2.7398,2.7121,2.7398,2.6936,140274588.0
2013-05-21,2.7029,2.7213,2.7305,2.6844,99280754.0
2013-05-22,2.7121,2.666,2.7213,2.6567,122764764.0
2013-05-23,2.6567,2.7398,2.7951,2.6383,269733179.0
2013-05-24,2.7213,2.7121,2.7582,2.6936,154572864.0
2013-05-27,2.7213,2.7213,2.7398,2.6844,131647904.0
2013-05-28,2.7213,2.7398,2.749,2.6936,118276887.0
2013-05-29,2.7398,2.7305,2.7674,2.7213,116209488.0
2013-05-30,2.7305,2.7029,2.7305,2.6936,108887342.0
2013-05-31,2.7029,2.6752,2.7213,2.6752,89549900.0
2013-06-03,2.6752,2.5922,2.7029,2.5829,181204686.0
2013-06-04,2.5829,2.38,2.5829,2.3339,423972373.0
2013-06-05,2.3615,2.3892,2.3984,2.3339,124138914.0
2013-06-06,2.3984,2.4077,2.463,2.3892,175602641.0
2013-06-07,2.4169,2.3615,2.4353,2.3339,148700715.0
2013-06-13,2.3339,2.2785,2.3339,2.2232,153522986.0
2013-06-14,2.2785,2.3339,2.3523,2.2601,145962252.0
2013-06-18,2.4446,2.4261,2.463,2.38,184209552.0
2013-06-19,2.3984,2.38,2.3984,2.3431,119932363.0
2013-06-20,2.3615,2.2139,2.3615,2.2047,191247647.0
2013-06-21,2.1586,2.177,2.1863,2.0848,183081761.0
2013-06-24,2.1401,1.9741,2.1494,1.9557,248441595.0
2013-06-25,1.9372,2.011,2.0295,1.8265,251356833.0
2013-06-26,2.0202,2.0848,2.1033,1.9926,239973661.0
2013-06-27,2.0664,2.0479,2.1217,2.0202,169336048.0
2013-06-28,2.0387,2.094,2.1401,1.9833,174792002.0
2013-07-01,2.0664,2.094,2.1125,2.0387,135571905.0
2013-07-02,2.094,2.0571,2.094,2.0295,145964503.0
2013-07-03,2.0571,2.1033,2.1401,2.0387,201359234.0
2013-07-04,2.094,2.1033,2.1401,2.0664,133346993.0
2013-07-05,2.1125,2.094,2.1309,2.0848,89341982.0
2013-07-08,2.0756,2.0018,2.0756,1.9926,145557366.0
2013-07-09,1.9833,2.011,2.0295,1.9833,72994573.0
2013-07-10,2.0664,2.0479,2.0756,1.9926,207578603.0
2013-07-11,2.0479,2.1494,2.1955,2.0202,377139309.0
2013-07-12,2.1309,2.0756,2.1401,2.0664,223055983.0
2013-07-15,2.0848,2.094,2.1217,2.0756,134116775.0
2013-07-16,2.094,2.1586,2.1678,2.0756,243902205.0
2013-07-17,2.1401,2.1125,2.1586,2.1033,153518048.0
2013-07-18,2.094,2.0848,2.1033,2.0756,116823751.0
2013-07-19,2.094,2.0202,2.1033,2.0202,163487604.0
2013-07-22,2.0018,2.0387,2.0387,1.9833,98898029.0
2013-07-23,2.0387,2.1033,2.1125,2.0202,211250678.0
2013-07-24,2.0848,2.0664,2.094,2.0387,147618831.0
2013-07-25,2.0479,2.0479,2.0848,2.0387,139911218.0
2013-07-26,2.0295,2.0202,2.0387,1.9833,133451195.0
2013-07-29,2.0018,1.9926,2.011,1.9833,82522084.0
2013-07-30,1.9926,1.9926,2.0202,1.9741,85793155.0
2013-07-31,2.0018,1.9926,2.0202,1.9833,72287770.0
2013-08-01,2.0018,2.0202,2.0202,1.9926,101003749.0
2013-08-02,2.0202,2.0018,2.0295,1.9926,97706362.0
2013-08-05,2.0018,2.011,2.0202,1.9926,102134073.0
2013-08-06,2.011,2.0756,2.1033,1.9926,280225815.0
2013-08-07,2.0571,2.0387,2.0848,2.0295,125339089.0
2013-08-08,2.0387,2.0479,2.0756,2.0387,90228407.0
2013-08-09,2.0571,2.0479,2.0664,2.0202,89427977.0
2013-08-12,2.0571,2.0848,2.0848,2.0387,217645087.0
2013-08-13,2.0756,2.094,2.1033,2.0571,176841074.0
2013-08-14,2.094,2.1217,2.1678,2.0848,289696826.0
2013-08-16,2.094,2.0756,2.177,2.0756,231224215.0
2013-08-19,2.0664,2.1309,2.1494,2.0479,224527760.0
2013-08-20,2.1217,2.0848,2.1309,2.0756,180604170.0
2013-08-21,2.0848,2.0848,2.1033,2.0664,94410883.0
2013-08-22,2.0756,2.094,2.1217,2.0664,123436588.0
2013-08-23,2.094,2.0571,2.094,2.0387,156016736.0
2013-08-26,2.0571,2.0756,2.0848,2.0479,111598708.0
2013-08-27,2.0756,2.0664,2.0756,2.0479,124236368.0
2013-08-28,2.0571,2.0479,2.0571,2.0295,135811362.0
2013-08-29,2.0387,2.0295,2.0479,2.0202,115099671.0
2013-08-30,2.0295,2.0295,2.0479,2.0202,138402059.0
2013-09-02,2.0295,2.0571,2.0571,2.0295,107701275.0
2013-09-03,2.0479,2.094,2.1125,2.0479,227804915.0
2013-09-04,2.1586,2.1309,2.1955,2.1125,371200218.0
2013-09-05,2.1309,2.0848,2.1309,2.0756,133505368.0
2013-09-06,2.0756,2.0664,2.094,2.0479,193472078.0
2013-09-09,2.0848,2.1033,2.1125,2.0479,375391008.0
2013-09-10,2.094,2.1309,2.1494,2.0756,305346315.0
2013-09-11,2.1309,2.2232,2.2416,2.1217,600648835.0
2013-09-12,2.2324,2.1955,2.2324,2.1586,286759529.0
2013-09-13,2.1863,2.1863,2.2232,2.177,183829146.0
2013-09-16,2.1955,2.1586,2.2047,2.1494,168540106.0
2013-09-17,2.1678,2.1217,2.177,2.1125,146447264.0
2013-09-18,2.1217,2.1401,2.1401,2.1033,102794087.0
2013-09-23,2.1401,2.177,2.1863,2.1217,195151192.0
2013-09-24,2.1678,2.1309,2.177,2.1125,169229918.0
2013-09-25,2.1217,2.094,2.1309,2.0848,171660897.0
2013-09-26,2.0848,2.0664,2.1033,2.0664,114745051.0
2013-09-27,2.0664,2.0571,2.0756,2.0479,109653890.0
2013-09-30,2.0664,2.1033,2.1125,2.0664,94996946.0
2013-10-08,2.0848,2.1217,2.1401,2.0848,142741175.0
2013-10-09,2.1217,2.1125,2.1217,2.094,111977866.0
2013-10-10,2.1125,2.1586,2.1678,2.094,289882844.0
2013-10-11,2.1678,2.1494,2.177,2.1125,232300797.0
2013-10-14,2.1494,2.1401,2.1678,2.1217,170121310.0
2013-10-15,2.1401,2.1217,2.1494,2.1125,125115186.0
2013-10-16,2.1217,2.1309,2.1863,2.0848,254380740.0
2013-10-17,2.1217,2.1217,2.1494,2.1033,152579377.0
2013-10-18,2.1125,2.1125,2.1309,2.1033,89359546.0
2013-10-21,2.1217,2.177,2.2047,2.094,363347383.0
2013-10-22,2.1678,2.2785,2.3339,2.1494,563241917.0
2013-10-23,2.2416,2.1863,2.2785,2.177,336332013.0
2013-10-24,2.1863,2.1955,2.2416,2.1678,192300713.0
2013-10-25,2.2324,2.2508,2.297,2.1955,378477651.0
