,open,close,high,low,volume
2012-04-18,6.1264,6.2639,6.3433,6.0576,58026054.0
2012-04-19,6.2639,6.1528,6.3168,6.1264,39734006.0
2012-04-20,6.1475,6.1793,6.2322,6.0417,44233444.0
2012-04-23,6.1634,5.8248,6.1687,5.8037,57480730.0
2012-04-24,5.7719,5.8883,5.9518,5.6767,43488253.0
2012-04-25,5.8618,6.0153,6.0788,5.8248,43942991.0
2012-04-26,6.0364,5.9835,6.084,5.9465,35449060.0
2012-04-27,5.9835,5.883,6.0047,5.8724,25984600.0
2012-05-02,5.9941,6.084,6.1264,5.846,45750704.0
2012-05-03,6.0629,6.2004,6.3486,6.0417,61065688.0
2012-05-04,6.1634,6.2533,6.3909,6.1528,55369467.0
2012-05-07,6.2163,6.2639,6.2957,6.1422,44952502.0
2012-05-08,6.2639,6.3486,6.4015,6.2057,58289717.0
2012-05-09,6.2692,6.137,6.301,6.137,43576779.0
2012-05-10,6.1422,6.0629,6.2163,5.9941,34718508.0
2012-05-11,6.0311,6.0417,6.1422,6.0047,24917659.0
2012-05-14,6.1105,6.0364,6.1317,6.0311,24969049.0
2012-05-15,5.9782,5.92,5.9941,5.7825,26373191.0
2012-05-16,5.8883,5.7984,5.8936,5.7984,19400965.0
2012-05-17,5.8248,5.9624,5.9888,5.7984,23456904.0
2012-05-18,5.9095,5.7931,5.9941,5.7825,21869748.0
2012-05-21,5.7772,5.7825,5.8566,5.7507,19559648.0
2012-05-22,5.8248,5.9359,5.9624,5.8248,24003293.0
2012-05-23,5.9148,5.92,6.0364,5.8618,27636688.0
2012-05-24,5.9095,5.8513,5.9835,5.8354,20079356.0
2012-05-25,5.8513,5.682,5.8883,5.6608,28419691.0
2012-05-28,5.6396,5.719,5.719,5.4862,30577054.0
2012-05-29,5.6767,5.8142,5.8566,5.6767,26683350.0
2012-05-30,5.9835,6.0206,6.2851,5.9782,69722453.0
2012-05-31,5.9782,6.0523,6.1264,5.9518,37245701.0
2012-06-01,6.047,5.9941,6.0999,5.9518,25886806.0
2012-06-04,5.8248,5.6978,5.8777,5.6926,31578428.0
2012-06-05,5.8142,5.756,5.8142,5.6661,18874586.0
2012-06-06,5.7507,5.6661,5.7825,5.6079,20306499.0
2012-06-07,5.7349,5.6449,5.7931,5.6238,21305266.0
2012-06-08,5.7349,5.6502,5.7507,5.6238,18372524.0
2012-06-11,5.6661,5.8248,5.8407,5.6502,25216310.0
2012-06-12,5.756,5.7243,5.7878,5.7031,18200005.0
2012-06-13,5.7296,5.7931,5.8089,5.6926,22889593.0
2012-06-14,5.7772,5.8301,5.9677,5.7507,42521820.0
2012-06-15,5.8566,5.7931,5.8618,5.6873,23095250.0
2012-06-18,5.8248,5.8195,5.8989,5.7984,23906780.0
2012-06-19,5.8089,5.7772,5.883,5.7719,21106812.0
2012-06-21,5.8037,5.883,5.9782,5.7719,51162954.0
2012-06-25,5.8195,5.4915,5.846,5.4756,34662559.0
2012-06-26,5.4756,5.3804,5.4756,5.2799,26001556.0
2012-06-27,5.3963,5.2376,5.4333,5.227,26208248.0
2012-06-28,5.2905,5.1847,5.3063,5.1847,21000992.0
2012-06-29,5.2005,5.2905,5.2958,5.1582,20089560.0
2012-07-02,5.3487,5.2958,5.3857,5.2799,20882244.0
2012-07-03,5.3011,5.2958,5.3645,5.2693,16298383.0
2012-07-04,5.3063,5.3063,5.354,5.2799,17262949.0
2012-07-05,5.264,5.0736,5.2852,5.026,26768765.0
2012-07-06,5.1371,5.2482,5.2799,5.0471,23766561.0
2012-07-09,5.2058,4.973,5.2111,4.9519,27331212.0
2012-07-10,4.9995,4.9889,5.0418,4.9466,14944811.0
2012-07-11,4.973,5.0524,5.1423,4.9466,19686727.0
2012-07-12,5.026,5.1423,5.1741,4.9783,27245539.0
2012-07-13,5.0947,5.0894,5.1847,5.0789,17730121.0
2012-07-16,4.973,4.5816,4.9783,4.5816,68398838.0
2012-07-17,4.5763,4.6239,4.6556,4.5234,21005558.0
2012-07-18,4.6397,4.8143,4.8937,4.6397,37815008.0
2012-07-19,4.7879,4.7879,4.8619,4.6979,32102497.0
2012-07-20,4.7403,4.9149,5.0312,4.7138,49848850.0
2012-07-23,4.8567,4.735,4.8567,4.6979,33367530.0
2012-07-24,4.6715,4.7085,4.7667,4.6397,23257051.0
2012-07-25,4.7032,4.5921,4.735,4.5551,23712909.0
2012-07-26,4.5921,4.5657,4.6503,4.5498,15918277.0
2012-07-27,4.5816,4.5392,4.6133,4.5234,13342659.0
2012-07-30,4.5339,4.3805,4.5816,4.3488,18864401.0
2012-07-31,4.407,4.3382,4.4175,4.2377,20487458.0
2012-08-01,4.3276,4.772,4.772,4.3276,56794818.0
2012-08-03,4.8408,5.0524,5.1212,4.7932,105184891.0
2012-08-06,4.9995,5.0947,5.2058,4.9783,75583736.0
2012-08-07,5.0577,5.1318,5.1794,5.0312,60178334.0
2012-08-08,5.0947,5.0207,5.1212,4.9678,42424273.0
2012-08-09,5.026,5.0471,5.19,4.9889,63129154.0
2012-08-10,4.9995,5.1635,5.2323,4.9201,75156880.0
2012-08-13,5.1159,4.973,5.1476,4.9466,33106516.0
2012-08-14,4.9519,5.0101,5.0471,4.8619,38225772.0
2012-08-15,5.026,4.9625,5.1212,4.9466,29156317.0
2012-08-16,5.0524,4.9942,5.1794,4.9836,38649442.0
2012-08-17,4.936,4.9678,5.0101,4.8831,23264172.0
2012-08-20,4.8884,4.8355,4.9096,4.7561,27939493.0
2012-08-21,4.8672,5.0154,5.0418,4.8249,34060292.0
2012-08-22,5.1794,5.026,5.2323,5.0101,49697075.0
2012-08-23,4.9783,4.9995,5.0683,4.9466,27359727.0
2012-08-24,4.9995,5.026,5.227,4.9413,55980883.0
2012-08-27,4.6556,4.608,4.7826,4.571,50690419.0
2012-08-28,4.6027,4.5128,4.645,4.3911,33391842.0
2012-08-29,4.6345,4.6027,4.735,4.6027,29107613.0
2012-08-30,4.5551,4.6715,4.8143,4.5551,34021981.0
2012-08-31,4.6292,4.6556,4.7614,4.5604,21819428.0
2012-09-03,4.6609,4.7085,4.7879,4.6186,22927330.0
2012-09-04,4.6979,4.6556,4.7879,4.6556,26570820.0
2012-09-05,4.6397,4.7561,4.7879,4.5921,29953346.0
2012-09-06,4.7244,4.7456,4.7826,4.7085,17263389.0
2012-09-07,4.7773,4.9625,5.0365,4.772,52993374.0
2012-09-10,4.9466,5.1106,5.1106,4.9201,49877466.0
2012-09-11,5.0789,5.0789,5.1265,5.0101,35620275.0
2012-09-12,5.1,5.1106,5.1582,5.0524,35003805.0
2012-09-13,5.1212,4.8937,5.1212,4.8937,38342191.0
2012-09-14,4.9466,4.8937,4.9995,4.8725,23688751.0
2012-09-17,4.8937,4.6927,4.9307,4.6609,25904374.0
2012-09-18,4.5974,4.8196,4.9254,4.5974,25602674.0
2012-09-19,4.8143,4.8143,4.8619,4.735,16841809.0
2012-09-20,4.7614,4.6292,4.7773,4.6292,24705230.0
2012-09-21,4.6027,4.6556,4.7773,4.5974,20355574.0
2012-09-24,4.5921,4.6768,4.7191,4.5657,17449054.0
2012-09-25,4.6556,4.5498,4.6715,4.5392,16596740.0
2012-09-26,4.5657,4.4599,4.6186,4.4546,13550583.0
2012-09-27,4.4599,4.608,4.6715,4.4493,24118724.0
2012-09-28,4.5763,4.7138,4.7456,4.5604,24046432.0
2012-10-08,4.7191,4.7561,4.7773,4.6609,19986128.0
2012-10-09,4.8249,4.8672,4.8831,4.7614,25864972.0
2012-10-10,4.8461,4.899,4.973,4.7932,22029252.0
2012-10-11,4.8619,4.772,4.8937,4.772,18067655.0
2012-10-12,4.8143,4.8355,4.8884,4.7614,22380258.0
2012-10-16,5.0207,4.8249,5.1212,4.8249,48729664.0
2012-10-17,4.7773,4.7297,4.8408,4.6821,28256190.0
2012-10-18,4.7297,4.7773,4.8143,4.7191,15938090.0
2012-10-19,4.7826,4.7561,4.8249,4.7456,14313932.0
2012-10-22,4.7244,4.7508,4.772,4.6503,16728917.0
2012-10-23,4.7508,4.7138,4.8143,4.6927,18574117.0
2012-10-24,4.7032,4.6768,4.735,4.645,11511015.0
2012-10-25,4.6662,4.6345,4.7297,4.6292,13363964.0
2012-10-26,4.6715,4.5339,4.6768,4.4969,13761892.0
2012-10-29,4.5075,4.5868,4.6239,4.5075,14529522.0
2012-10-30,4.5816,4.6556,4.6821,4.5763,18789104.0
2012-10-31,4.6556,4.6345,4.6927,4.608,13891074.0
2012-11-01,4.6345,4.6874,4.7456,4.6186,25666031.0
2012-11-02,4.6979,4.809,4.8514,4.6609,34605298.0
2012-11-05,4.7667,4.7032,4.7932,4.6821,20991572.0
2012-11-06,4.7032,4.7879,4.7879,4.571,33198716.0
2012-11-07,4.7561,4.8567,4.8831,4.7032,38963455.0
2012-11-08,4.7932,4.6979,4.8514,4.6979,22418742.0
2012-11-09,4.6874,4.7191,4.7297,4.6239,12787619.0
2012-11-12,4.7032,4.7403,4.7614,4.6556,10111034.0
2012-11-13,4.8461,4.6768,4.9043,4.6662,20618879.0
2012-11-14,4.6609,4.6027,4.7191,4.5921,14692270.0
2012-11-15,4.5816,4.4863,4.6186,4.4705,14280731.0
2012-11-16,4.481,4.4757,4.5128,4.4281,11444405.0
2012-11-19,4.4652,4.481,4.5022,4.4228,8912236.0
2012-11-20,4.4863,4.4228,4.5392,4.407,9853932.0
2012-11-21,4.4228,4.4863,4.5075,4.2906,14207912.0
2012-11-22,4.4493,4.4281,4.481,4.3435,9940187.0
2012-11-23,4.4387,4.4175,4.4757,4.3805,9273939.0
2012-11-26,4.407,4.3646,4.4228,4.3541,7776581.0
2012-11-27,4.3435,4.2271,4.3699,4.2271,12283528.0
2012-11-28,4.2112,4.1477,4.2324,4.1213,14902025.0
2012-11-29,4.1424,4.0208,4.1742,4.0049,11088379.0
2012-11-30,4.0208,4.0737,4.1054,4.0102,12101044.0
2012-12-03,4.1001,3.9679,4.1107,3.9679,9886384.0
2012-12-04,3.952,3.9573,3.9731,3.8568,13070195.0
2012-12-05,3.9573,4.153,4.2165,3.9308,23617901.0
2012-12-06,4.1477,4.1266,4.1689,4.1001,12094751.0
2012-12-07,4.1213,4.2271,4.2588,4.0948,18204979.0
2012-12-10,4.317,4.317,4.3435,4.2588,22114483.0
2012-12-11,4.2959,4.3012,4.4387,4.2694,28908151.0
2012-12-12,4.2959,4.2906,4.3435,4.2218,17171487.0
2012-12-13,4.2535,4.2588,4.3276,4.2377,12783135.0
2012-12-14,4.2588,4.4546,4.4599,4.2588,36322168.0
2012-12-17,4.4599,4.4652,4.5075,4.4123,27724031.0
2012-12-18,4.444,4.4493,4.5498,4.4123,23490181.0
2012-12-19,4.4387,4.4916,4.5551,4.4281,27598942.0
2012-12-20,4.4705,4.4228,4.4705,4.3435,26235472.0
2012-12-21,4.4228,4.3858,4.4916,4.3488,24248497.0
2012-12-24,4.3858,4.3805,4.4123,4.3488,13009463.0
2012-12-25,4.3805,4.5128,4.5392,4.3646,38152163.0
2012-12-26,4.5022,4.5498,4.6239,4.481,31893615.0
2012-12-27,4.5763,4.4599,4.5816,4.4599,24425458.0
2012-12-28,4.4599,4.571,4.5816,4.4599,26630408.0
2012-12-31,4.571,4.6556,4.7403,4.5498,39787620.0
2013-01-04,4.6927,4.6292,4.7191,4.608,29493507.0
2013-01-07,4.6556,4.6768,4.6979,4.6027,24253654.0
2013-01-08,4.6609,4.6556,4.6927,4.571,36163306.0
2013-01-09,4.6397,4.735,4.7932,4.6186,46584753.0
2013-01-10,4.7191,4.735,4.7879,4.6715,35246602.0
2013-01-11,4.7508,4.5657,4.7508,4.5445,30774999.0
2013-01-14,4.5445,4.6979,4.6979,4.5339,27320452.0
2013-01-15,4.6927,4.8567,4.9466,4.6874,68944347.0
2013-01-16,4.8461,4.8567,4.9466,4.772,40976914.0
2013-01-17,4.8567,4.7403,4.8778,4.735,24765979.0
2013-01-18,4.7826,4.899,4.9096,4.6927,40500454.0
2013-01-21,4.9466,4.8778,4.9942,4.8672,42901127.0
2013-01-22,4.8831,4.735,4.8831,4.6662,37926716.0
2013-01-23,4.7138,4.8249,4.9201,4.7138,44071389.0
2013-01-24,4.8249,4.8514,4.9043,4.6662,55815180.0
2013-01-25,4.8831,4.7561,4.9043,4.7456,34038376.0
2013-01-28,4.7508,4.9307,4.936,4.735,52626915.0
2013-01-29,4.9519,5.0471,5.1635,4.8937,95259514.0
2013-01-30,5.1053,5.2905,5.3804,5.0841,130646584.0
2013-01-31,5.2323,5.1371,5.2746,5.1106,68800173.0
2013-02-01,5.1371,5.1,5.2534,5.0841,46119411.0
2013-02-04,5.1106,5.0471,5.1688,4.9783,40289797.0
2013-02-05,5.0207,5.1212,5.1529,4.973,30325199.0
2013-02-06,5.1265,5.0207,5.1635,4.973,33097970.0
2013-02-07,5.026,5.0365,5.0418,4.9466,23072763.0
2013-02-08,5.0312,5.0207,5.0683,4.9942,23238090.0
2013-02-18,5.0312,5.0471,5.1159,5.0154,23171504.0
2013-02-19,5.0471,4.8514,5.0683,4.8249,30944996.0
2013-02-20,4.8514,4.9201,4.9625,4.8461,22823021.0
2013-02-21,4.8884,4.8672,4.8937,4.6979,42845615.0
2013-02-22,4.8937,4.8196,5.0154,4.8038,44360811.0
2013-02-25,4.7879,4.8355,4.8937,4.7508,25383813.0
2013-02-26,4.7879,4.6715,4.8196,4.6556,31069877.0
2013-02-27,4.6979,4.6927,4.7508,4.6556,20911842.0
2013-02-28,4.7085,4.8196,4.8408,4.7032,30287508.0
2013-03-01,4.8143,4.8672,4.8937,4.7773,38701876.0
2013-03-04,4.7985,4.608,4.7985,4.6027,44286429.0
2013-03-05,4.6345,4.7879,4.809,4.6345,37140123.0
2013-03-06,4.8038,4.8408,4.8884,4.7667,36692703.0
2013-03-07,4.8302,5.3275,5.3275,4.8143,102752670.0
2013-03-08,5.3751,5.1847,5.391,5.1423,127838909.0
2013-03-11,5.0789,5.0418,5.1741,4.9995,60343773.0
2013-03-12,5.1106,5.3011,5.4756,5.1106,125031046.0
2013-03-13,5.2376,5.2005,5.3169,5.1318,66764115.0
2013-03-14,5.1582,5.1529,5.1952,5.063,42626295.0
2013-03-15,5.1688,5.1476,5.2693,5.026,53093693.0
2013-03-18,5.0683,4.8725,5.1476,4.8196,45997969.0
2013-03-19,4.8831,5.1265,5.1847,4.8567,57573001.0
2013-03-20,5.0789,5.2058,5.2482,5.0418,55359276.0
2013-03-21,5.1847,5.2376,5.3434,5.1318,61467965.0
2013-03-22,5.2323,5.7613,5.7613,5.227,182765742.0
2013-03-26,5.6608,5.7084,5.8195,5.5603,152867656.0
2013-03-27,5.6926,5.6502,5.7666,5.5391,104355038.0
2013-03-28,5.555,5.2534,5.5603,5.2429,82363319.0
2013-03-29,5.3169,5.2693,5.4069,5.2534,42541158.0
2013-04-01,5.2905,5.2534,5.4227,5.227,39853514.0
2013-04-02,5.2958,5.3804,5.5444,5.2587,65053791.0
2013-04-03,5.4492,5.2111,5.4915,5.1847,44127545.0
2013-04-08,5.1053,5.1371,5.1476,4.9625,40071595.0
2013-04-09,5.1371,5.2005,5.3011,5.1371,32884713.0
2013-04-10,5.1952,5.1423,5.227,5.0365,25373020.0
2013-04-11,5.2111,5.2111,5.3169,5.1529,37912339.0
2013-04-12,5.1847,5.3063,5.4809,5.1106,54707479.0
2013-04-15,5.3116,5.2534,5.3804,5.2376,38450040.0
2013-04-16,5.1794,5.3593,5.3593,5.0736,47978325.0
2013-04-17,5.3963,5.4915,5.5338,5.3593,68491531.0
2013-04-18,5.4545,5.4756,5.5709,5.4016,49953783.0
2013-04-19,5.4915,5.5127,5.6132,5.4651,48548319.0
2013-04-22,5.4545,5.5074,5.5127,5.3645,46470668.0
2013-04-23,5.5709,5.3751,5.682,5.3593,52904440.0
2013-04-24,5.4439,5.4809,5.5444,5.3698,40070172.0
2013-04-25,5.4915,5.4968,5.6344,5.4545,49272209.0
2013-04-26,5.5285,5.2482,5.555,5.19,50908798.0
2013-05-03,5.7666,5.7719,5.7719,5.555,139339825.0
2013-05-06,5.7719,5.9148,6.0311,5.719,146457005.0
2013-05-07,5.8671,5.9782,6.0259,5.7666,105183732.0
2013-05-08,5.9782,5.8989,6.0682,5.8671,75089391.0
2013-05-09,5.92,5.8989,5.9888,5.7931,77558179.0
2013-05-10,5.8671,5.9253,5.9729,5.8195,55802752.0
2013-05-13,5.9148,5.8724,5.9677,5.7772,44927031.0
2013-05-14,5.8936,5.9941,6.084,5.8354,81378569.0
2013-05-15,6.0417,5.9518,6.0682,5.8566,45808586.0
2013-05-16,5.9306,6.1899,6.3486,5.9042,100746654.0
2013-05-17,6.1317,6.2375,6.3327,6.0893,69798310.0
2013-05-20,6.3274,6.2481,6.5337,6.2322,79629961.0
2013-05-21,6.211,6.5126,6.5284,6.1793,79428580.0
2013-05-22,6.5337,6.7718,6.9781,6.465,117260111.0
2013-05-23,6.7612,6.6872,6.9199,6.6819,74517224.0
2013-05-24,6.7189,6.9887,7.0363,6.6184,89014682.0
2013-05-27,7.0152,6.994,7.2268,6.83,85124354.0
2013-05-28,6.9834,6.8512,7.1157,6.666,75870519.0
2013-05-29,6.7771,7.0258,7.1157,6.7771,75085465.0
2013-05-30,7.0258,6.9781,7.2162,6.9676,69902573.0
2013-05-31,6.957,6.8617,7.0469,6.8512,55502591.0
2013-06-03,6.8829,6.7771,6.9517,6.7189,41071508.0
2013-06-04,6.7824,6.867,6.8776,6.703,50458386.0
2013-06-05,6.8141,6.7612,6.867,6.7189,34073501.0
2013-06-06,6.7242,6.5866,6.7718,6.5866,40455772.0
2013-06-13,6.5232,6.703,6.9623,6.3909,75459805.0
2013-06-14,6.666,6.9517,6.9834,6.6448,61965720.0
2013-06-17,6.957,7.4543,7.5601,6.8882,100216920.0
2013-06-18,7.3326,7.3114,7.4331,7.2003,63015619.0
2013-06-19,7.248,7.3591,7.4543,7.2321,57824457.0
2013-06-20,7.3643,6.7295,7.449,6.666,89173941.0
2013-06-21,6.5126,6.3433,6.5126,6.211,80673638.0
2013-06-24,6.4121,6.0576,6.6025,5.8777,72534025.0
2013-06-25,6.047,5.8248,6.047,5.4545,99252433.0
2013-06-26,5.8195,6.0259,6.0311,5.6873,63624915.0
2013-06-27,5.9782,5.8089,6.211,5.7878,74862037.0
2013-06-28,5.7296,5.8195,5.9518,5.5391,57290115.0
2013-07-01,5.7402,5.92,5.9359,5.7137,39374637.0
2013-07-02,5.9941,6.0311,6.1528,5.9518,51946281.0
2013-07-03,5.9571,6.2375,6.338,5.7719,85137798.0
2013-07-04,6.1158,6.3221,6.4967,6.0999,79969936.0
2013-07-05,6.3221,6.3644,6.5337,6.2692,67017069.0
2013-07-08,6.2798,5.8777,6.2851,5.8671,56743010.0
2013-07-09,5.846,6.0523,6.1528,5.8248,43604616.0
2013-07-10,6.0259,6.2481,6.2745,5.9465,45800525.0
2013-07-11,6.2428,6.4438,6.5337,6.2163,71254733.0
2013-07-12,6.5655,6.4068,6.666,6.4068,68505304.0
2013-07-15,6.4597,6.4438,6.5602,6.3592,51138825.0
2013-07-16,6.4808,6.629,6.6501,6.4068,70854527.0
2013-07-17,6.5549,6.3486,6.629,6.338,61325541.0
2013-07-18,6.3168,6.4015,6.4808,6.2957,39013541.0
2013-07-19,6.4173,5.9729,6.4491,5.9465,62240334.0
2013-07-22,5.9782,6.0576,6.0946,5.9518,30580392.0
2013-07-23,6.0735,6.2533,6.2692,6.0523,38441461.0
2013-07-24,6.2428,6.1793,6.2692,5.9888,43293739.0
2013-07-25,6.1846,6.2004,6.2904,6.0946,41783589.0
2013-07-26,6.2034,6.1668,6.3253,6.1424,28366328.0
2013-07-29,6.1668,6.3314,6.4595,6.1119,51566303.0
2013-07-30,6.3558,6.24,6.3924,5.9838,37075182.0
2013-07-31,6.2339,6.3619,6.4473,6.2339,48259567.0
2013-08-01,6.4351,6.4595,6.4961,6.3741,53623387.0
2013-08-02,6.5083,6.429,6.5571,6.3924,39458704.0
2013-08-05,6.3924,6.429,6.4351,6.3131,28950830.0
2013-08-06,6.4473,6.49,6.5266,6.3314,40029490.0
2013-08-07,6.5571,6.4717,6.7584,6.4351,70125405.0
2013-08-08,6.4534,6.3558,6.4717,6.2948,37588270.0
2013-08-09,6.3619,6.3192,6.4473,6.2339,32179998.0
2013-08-12,6.3924,6.4534,6.4778,6.3375,36189512.0
2013-08-13,6.4412,6.4778,6.5754,6.429,38769691.0
2013-08-14,6.4778,6.4595,6.6303,6.4107,42694026.0
2013-08-15,6.4168,6.2765,6.4412,6.2704,35826049.0
2013-08-16,6.2461,6.179,6.4229,6.1729,35565495.0
2013-08-19,6.1607,6.24,6.2765,6.118,19270493.0
2013-08-20,6.2461,6.1363,6.2948,6.0936,28312811.0
2013-08-21,6.1851,6.24,6.2704,6.1607,25826648.0
2013-08-22,6.2278,6.1668,6.2887,6.1607,21876995.0
2013-08-23,6.2095,6.1485,6.2278,6.0204,31045043.0
2013-08-26,6.179,6.2339,6.2583,6.1363,23352979.0
2013-08-27,6.2583,6.3375,6.3863,6.2278,36056256.0
2013-08-28,6.2522,6.1851,6.2522,6.118,41012675.0
2013-08-29,6.1668,6.1729,6.2826,6.1424,29088744.0
2013-08-30,6.0997,6.0509,6.2034,6.0387,36339960.0
2013-09-02,6.0753,5.8923,6.0875,5.813,35591538.0
2013-09-03,5.9533,6.4168,6.4839,5.9106,111248172.0
2013-09-04,6.4595,6.2948,6.4595,6.2583,58946321.0
2013-09-05,6.2522,6.24,6.3558,6.2156,29121421.0
2013-09-06,6.2643,6.2826,6.3985,6.2095,36586412.0
2013-09-09,6.2826,6.368,6.429,6.2826,48916720.0
2013-09-10,6.3741,6.4046,6.4351,6.3131,40236304.0
2013-09-11,6.3802,6.5083,6.6181,6.3375,81750655.0
2013-09-12,6.4534,6.3375,6.49,6.3253,44625753.0
2013-09-13,6.3192,6.2704,6.3924,6.2034,33154779.0
2013-09-16,6.2278,6.2461,6.307,6.2278,23155998.0
2013-09-17,6.2461,6.1485,6.307,6.1363,28464568.0
2013-09-18,6.1302,6.1973,6.2156,6.1302,16318910.0
2013-09-23,6.2156,6.2887,6.3009,6.1668,24272998.0
2013-09-24,6.3497,6.3009,6.429,6.2643,35602682.0
2013-09-25,6.4229,6.3314,6.4595,6.2948,50638678.0
2013-09-26,6.3741,6.1058,6.3924,6.0997,32447659.0
2013-09-27,6.1302,6.1607,6.3741,6.057,34816016.0
2013-09-30,6.2156,6.2826,6.4168,6.1912,32228667.0
2013-10-08,6.3131,6.3985,6.4961,6.2583,47988204.0
2013-10-09,6.4046,6.5815,6.6303,6.3741,75302554.0
2013-10-10,6.5205,6.5083,6.673,6.4778,46584406.0
2013-10-11,6.5388,6.5327,6.612,6.4534,47448894.0
2013-10-14,6.5632,6.5754,6.6852,6.5083,53288335.0
2013-10-15,6.6791,6.5083,6.6791,6.4717,52573701.0
2013-10-16,6.5266,6.2826,6.5388,6.2461,40171535.0
2013-10-17,6.307,6.2887,6.3985,6.2583,25316540.0
2013-10-18,6.3375,6.3863,6.3985,6.24,28521550.0
2013-10-21,6.3924,6.5205,6.5815,6.3497,47557475.0
2013-10-22,6.4778,6.6364,6.7096,6.3863,78425935.0
2013-10-23,6.5937,6.429,6.7035,6.3802,53357517.0
2013-10-24,6.3863,6.3436,6.4473,6.2278,30643967.0
2013-10-25,6.3375,6.1424,6.3924,6.057,41072736.0
2013-10-28,6.1851,6.2278,6.2461,6.0631,22969961.0
