,open,close,high,low,volume
2013-06-27,17.5039,16.1688,17.8994,16.1688,9131658.0
2013-06-28,15.8227,15.9216,16.6732,15.3085,7039924.0
2013-07-01,15.6447,16.4952,16.6831,15.6447,4981312.0
2013-07-02,16.6138,17.0292,17.5138,16.4161,7557696.0
2013-07-03,17.0094,17.583,17.7511,16.5842,9271507.0
2013-07-04,17.316,19.0664,19.3433,17.316,17693374.0
2013-07-05,18.7697,17.7017,19.0367,17.6819,13616728.0
2013-07-08,17.5039,16.7226,17.5039,16.4161,6918651.0
2013-07-09,16.5347,17.0885,17.3259,16.5347,4503989.0
2013-07-10,17.1083,17.7412,18.0774,17.0885,6209027.0
2013-07-11,17.7412,17.672,18.0972,17.1676,7505596.0
2013-07-12,17.7017,18.0181,18.7301,17.7017,10129012.0
2013-07-15,17.8005,18.8884,19.0268,17.7214,10714664.0
2013-07-16,18.8686,20.2432,20.7673,18.3939,17033186.0
2013-07-17,20.1937,22.2705,22.2705,19.8674,23094837.0
2013-07-18,24.4856,24.4955,24.4955,23.9714,7680872.0
2013-07-19,26.6712,26.948,26.948,25.7218,25413338.0
2013-07-22,26.7107,29.5192,29.6478,26.325,27941625.0
2013-07-23,28.6787,29.0248,29.6478,27.8875,21432172.0
2013-07-24,30.0137,31.9124,31.9322,28.9753,29186642.0
2013-07-25,31.2301,29.4698,31.3191,29.4698,19958791.0
2013-07-26,29.7862,28.4809,30.3499,27.5018,19057258.0
2013-07-29,27.7392,27.4425,28.7874,27.3041,12463955.0
2013-07-30,27.6897,26.5327,27.9864,25.5932,13871565.0
2013-07-31,26.7503,26.3349,27.2151,26.2558,12060495.0
2013-08-01,26.1965,28.0655,28.56,26.147,16091376.0
2013-08-02,27.8875,26.5821,28.3226,26.414,13286571.0
2013-08-05,26.8788,27.1854,27.3931,26.2064,10128873.0
2013-08-06,26.8096,28.3721,28.8468,26.8096,15687181.0
2013-08-07,28.0853,26.8393,28.0853,26.681,10607804.0
2013-08-08,26.4041,26.6217,27.2546,26.2064,6385569.0
2013-08-09,26.859,25.613,27.1755,24.7724,10284360.0
2013-08-12,25.6229,25.6031,25.8009,24.5944,8143234.0
2013-08-13,25.5932,26.7404,27.6601,25.3262,13210550.0
2013-08-14,26.4041,26.9382,27.5908,25.9097,11849279.0
2013-08-15,26.4437,28.1051,29.2325,26.2162,20037197.0
2013-08-16,28.0853,27.0865,29.0544,27.0074,14763075.0
2013-08-19,26.3547,27.2151,27.581,26.0185,7651910.0
2013-08-20,27.1162,29.0248,29.7665,26.9184,17329596.0
2013-08-21,28.6787,28.6292,29.45,28.1644,9994648.0
2013-08-22,28.3919,28.6391,29.0742,28.2633,8821916.0
2013-08-23,28.649,29.2819,29.7368,27.8875,14742548.0
2013-08-26,29.3709,29.2621,30.2115,28.7479,12470407.0
2013-08-27,29.2226,29.7665,30.1126,28.0853,14546941.0
2013-08-28,29.4599,29.9247,31.2993,29.0643,18255383.0
2013-08-29,29.2028,30.3697,30.8147,28.6787,12400476.0
2013-08-30,30.3499,27.3337,30.3697,27.3337,13106057.0
2013-09-02,26.0086,27.7689,28.2831,26.0086,7135589.0
2013-09-03,27.5216,28.0754,28.5897,27.5216,6637422.0
2013-09-04,27.937,27.3931,27.937,27.1755,6170089.0
2013-09-05,27.6897,28.0359,28.6688,27.3041,9054410.0
2013-09-06,27.9864,28.3919,28.5007,27.5513,7393604.0
2013-09-09,29.0544,27.937,29.2325,27.5216,6789122.0
2013-09-10,27.67,26.9975,28.0754,26.7206,8086654.0
2013-09-11,26.9777,25.8998,27.1953,25.2372,6363488.0
2013-09-12,25.8108,25.9097,26.6316,25.7317,3853726.0
2013-09-13,25.7811,26.325,26.5327,25.2768,4551860.0
2013-09-16,26.3646,26.9283,27.5414,26.0778,6647080.0
2013-09-17,26.9184,26.2855,26.9283,26.2261,3713530.0
2013-09-18,26.2855,27.6304,28.0556,26.2855,8527233.0
2013-09-23,28.1842,28.916,29.1533,27.2052,12131546.0
2013-09-24,28.9654,28.9556,30.0928,28.4117,12566971.0
2013-09-25,28.9654,31.8531,31.8531,28.382,23317544.0
2013-09-26,32.6343,29.806,32.931,29.5687,20795425.0
2013-09-27,29.6379,29.7764,30.6367,29.1929,10388529.0
2013-09-30,29.4203,30.2906,31.5861,29.1929,10662184.0
2013-10-08,30.5279,29.7368,30.9433,29.3215,8838495.0
2013-10-09,29.4698,29.5489,29.8159,28.8764,7996173.0
2013-10-10,29.6577,28.6391,30.1521,28.4512,7971292.0
2013-10-11,28.4908,29.0149,29.1237,27.2942,7668404.0
2013-10-14,28.7281,28.9852,29.1929,28.382,4527329.0
2013-10-15,28.9852,28.1842,29.0742,27.9864,4590593.0
2013-10-16,28.1644,26.3547,28.3424,25.702,6073234.0
2013-10-17,26.3349,26.1569,26.8393,25.7317,3807727.0
2013-10-18,26.3053,26.6019,26.8393,26.0679,2849391.0
2013-10-21,26.6019,27.1656,27.4821,26.3547,3089267.0
2013-10-22,27.0964,25.7613,27.0964,25.6921,5216722.0
2013-10-23,25.8009,25.7712,26.0976,25.0691,2640404.0
2013-10-24,25.6723,25.7613,26.0086,25.4844,1565395.0
2013-10-25,25.7613,24.4362,25.9394,23.2396,3164022.0
2013-10-28,24.3274,25.3757,25.4152,24.2384,2416247.0
2013-10-29,25.2174,24.6636,25.5636,24.0406,2941766.0
2013-10-30,24.2879,24.723,25.3954,24.2879,2358464.0
2013-10-31,24.4263,23.5165,24.5252,23.5165,2011992.0
2013-11-01,23.5363,22.9726,23.8824,22.6067,2084042.0
2013-11-04,22.7451,22.6759,23.2198,22.6364,1936482.0
2013-11-05,22.6463,23.4572,23.5857,22.3595,2597231.0
2013-11-06,23.4176,22.9429,23.7835,22.9429,2554210.0
2013-11-07,22.8341,23.0913,23.833,22.6957,2314061.0
2013-11-08,23.1209,23.3385,23.4868,22.844,1943508.0
2013-11-11,23.3385,23.4868,23.922,22.7254,2413683.0
2013-11-12,23.6846,23.5857,23.7242,23.1209,1993967.0
2013-11-13,23.3978,23.5561,24.2681,23.3088,2730508.0
2013-11-14,23.6451,24.0505,24.1197,23.2989,2968499.0
2013-11-15,24.0406,24.5153,25.2174,23.8923,4448608.0
2013-11-18,24.723,24.8219,24.8713,24.3076,3647653.0
2013-11-19,24.8219,24.8812,25.2867,24.6142,3471266.0
2013-11-20,24.9307,24.6735,25.2076,24.4065,2630925.0
2013-11-21,24.634,24.2879,24.6735,24.2384,2468551.0
2013-11-22,24.3076,23.6747,24.4758,23.4077,3309731.0
2013-11-25,23.5066,23.1407,23.6648,23.1308,1876255.0
2013-11-26,23.1407,23.3385,23.5066,23.1407,1854459.0
2013-11-27,23.3879,24.456,24.6538,23.2396,4368053.0
2013-11-28,24.4856,24.2087,24.6538,24.0703,2791121.0
2013-11-29,24.2384,24.456,24.5549,24.2285,2613140.0
2013-12-02,24.0703,22.0628,24.0703,22.0331,3471294.0
2013-12-03,21.954,22.2012,22.4979,21.6474,2018574.0
2013-12-04,22.0529,22.221,22.6463,22.0529,2442045.0
2013-12-05,22.221,22.0133,22.488,21.9639,1811539.0
2013-12-06,22.0035,21.4497,22.0826,20.6684,3579048.0
2013-12-09,21.4497,21.8353,21.9738,21.4101,2222899.0
2013-12-10,21.8353,21.7068,22.1023,21.6079,2215167.0
2013-12-11,21.7167,21.7661,21.9738,21.4793,1969274.0
2013-12-12,21.509,22.6166,23.2297,21.4793,5955836.0
2013-12-13,22.4584,22.0727,22.4584,21.9441,2488442.0
2013-12-16,22.1221,22.5375,22.5869,22.0035,3188987.0
2013-12-17,22.4682,21.7364,22.4682,21.2222,2472463.0
2013-12-18,21.7068,21.2024,21.7068,20.7673,2298809.0
2013-12-19,21.1035,20.9651,21.5486,20.9453,1451405.0
2013-12-20,21.0145,20.1443,21.0936,20.0058,1880319.0
2013-12-23,20.1542,19.5806,20.3421,18.9872,2847432.0
2013-12-24,19.3235,19.4422,19.7586,19.1455,1647556.0
2013-12-25,19.5015,20.0454,20.0454,19.1455,2512129.0
2013-12-26,20.0652,19.8773,20.174,19.5114,2092692.0
2013-12-27,19.7982,20.3717,20.3717,19.7784,2945608.0
2013-12-30,20.3322,20.1937,20.4311,20.0751,2015154.0
2013-12-31,20.1245,20.3322,20.4607,19.8773,2086675.0
2014-01-02,20.4311,21.242,21.3409,20.3717,3537655.0
2014-01-03,21.064,21.2618,21.2618,20.8464,2533344.0
2014-01-06,20.9651,20.5201,21.2222,20.5201,1798107.0
2014-01-07,20.3618,20.4113,20.6387,20.2432,1159973.0
2014-01-08,20.4113,21.2024,21.3013,20.3717,3909850.0
2014-01-09,21.0936,22.1913,23.1209,20.9156,7580209.0
2014-01-10,21.7562,21.4101,22.1913,21.3607,3667600.0
2014-01-13,21.5782,21.1827,21.776,21.064,1967070.0
2014-01-14,21.2519,21.7463,21.7463,21.1629,2366476.0
2014-01-15,21.7562,21.7463,21.9046,21.4595,2324497.0
2014-01-16,21.7958,21.7068,22.0331,21.5683,2692499.0
2014-01-17,21.6178,21.6376,21.8749,20.886,2393967.0
2014-01-20,21.4002,20.9651,21.4299,20.8365,1570677.0
2014-01-21,21.064,21.9738,21.9738,20.975,3931781.0
2014-01-22,21.8749,22.844,23.1704,21.7661,5651037.0
2014-01-30,24.723,25.1284,25.1284,23.8824,3435600.0
2014-02-07,26.2657,26.7008,27.5908,25.8108,11848035.0
2014-02-10,28.0853,26.9085,28.5798,26.5129,11298295.0
2014-02-11,26.3053,26.0382,26.681,25.702,9513177.0
2014-02-12,25.9492,25.8306,26.2064,25.1185,7122481.0
2014-02-13,25.7613,25.702,26.0877,25.2372,6132001.0
2014-02-14,25.6427,25.9492,26.1965,25.2867,5953217.0
2014-02-17,26.1371,25.9295,26.2064,25.3954,5674832.0
2014-02-18,25.8899,25.0592,25.8899,24.9208,5187238.0
2014-02-19,25.0394,25.3658,25.4844,24.8713,4197614.0
2014-02-20,25.2174,24.1296,25.3262,24.1296,4138072.0
2014-02-21,24.0901,24.5252,24.5252,23.9714,2781976.0
2014-02-24,24.2285,25.257,25.3658,24.0307,5612911.0
2014-04-09,27.7787,27.7787,27.7787,27.7787,627103.0
2014-04-10,30.5576,30.5576,30.5576,30.5576,438235.0
2014-04-11,33.6134,33.6134,33.6134,33.6134,6184972.0
2014-04-14,33.6233,34.7902,36.0956,31.6652,25476800.0
2014-04-15,33.6134,34.6616,36.0956,32.9607,16707062.0
2014-04-16,34.1177,32.9805,34.5528,32.8321,10832887.0
2014-04-17,33.0002,31.8135,33.2771,31.5366,10153788.0
2014-04-18,31.5267,32.041,32.4761,31.3487,5773216.0
2014-04-21,31.6454,31.3883,32.2783,31.151,5019997.0
2014-04-22,31.4081,31.7938,32.2388,30.9532,5895293.0
2014-04-23,31.9421,30.1027,31.9421,29.8753,5713228.0
2014-04-24,30.1027,30.162,30.6268,29.4698,4953571.0
2014-04-25,29.9445,29.6972,30.3895,29.5291,3420550.0
2014-04-28,29.4599,26.7503,29.4599,26.7305,7372882.0
2014-04-29,27.1953,27.3436,27.5018,26.7602,4037464.0
2014-04-30,27.1854,28.4314,28.5995,27.0568,5189160.0
2014-05-05,28.0952,28.7479,28.9556,27.9765,3513527.0
2014-05-06,28.7578,28.2831,28.7776,28.2238,3421060.0
2014-05-07,28.382,29.7566,31.1114,28.382,9700581.0
2014-05-08,29.1731,29.4203,29.8654,28.2831,4387974.0
2014-05-09,28.738,27.492,29.1632,26.9085,4879616.0
2014-05-12,27.8084,28.204,28.471,27.0964,3733229.0
2014-05-13,28.2336,27.9666,28.56,27.6897,2898970.0
2014-05-14,27.7392,27.5513,28.1743,27.492,2287887.0
2014-05-15,27.5414,26.7503,27.6403,26.592,3296365.0
2014-05-16,26.8986,26.5525,26.9876,26.2261,1836924.0
2014-05-19,26.592,26.948,27.2546,26.503,2525337.0
2014-05-20,26.8492,27.4425,27.9469,26.8492,3671859.0
2014-05-21,27.6601,27.492,27.7194,26.9184,2129471.0
2014-05-22,27.4821,27.2942,27.8183,27.2348,2789496.0
2014-05-23,27.0766,27.7886,27.8282,27.0272,3108810.0
2014-05-26,27.9666,29.094,29.1533,27.6897,6455546.0
2014-05-27,28.7776,28.4018,29.0149,28.2831,4110299.0
2014-05-28,28.3029,28.9654,29.1435,28.1842,4623915.0
2014-05-29,29.0248,28.026,29.3313,28.0062,4320908.0
2014-05-30,27.8677,27.5711,28.2831,27.2744,2987916.0
2014-06-03,28.2534,28.4314,29.3313,28.2534,5269745.0
2014-06-04,28.5798,28.8567,28.9259,27.8875,3930443.0
2014-06-05,28.6787,30.2609,30.7851,28.4611,9853831.0
2014-06-06,30.0631,29.4599,30.0631,29.272,5468586.0
2014-06-09,29.4797,29.1731,30.0631,29.0544,3567613.0
2014-06-10,29.45,29.7566,29.7862,28.4018,4631930.0
2014-06-11,29.45,29.5687,30.1324,29.361,3834826.0
2014-06-12,29.5786,29.9643,30.0038,29.183,4816016.0
2014-06-13,30.0631,29.8357,30.1917,29.717,4245876.0
2014-06-16,29.8654,30.6961,30.7851,29.5687,6049178.0
2014-06-17,30.4587,29.6577,30.4587,29.6379,4628681.0
2014-06-18,29.8159,28.7776,29.8159,28.56,4467855.0
2014-06-19,28.6589,27.6502,28.9457,27.3733,3374962.0
2014-06-20,27.6601,28.0161,28.3721,27.6601,2013574.0
2014-06-23,28.0457,28.0655,28.4018,27.7689,1733239.0
2014-06-24,27.8875,28.0754,28.3424,27.403,2563302.0
2014-06-25,27.7095,27.4821,27.8381,27.403,2402558.0
2014-06-26,27.5315,28.0556,28.2633,27.5018,3118336.0
2014-06-27,28.0556,27.9172,28.2238,27.7194,1912180.0
2014-06-30,27.9172,27.7787,28.0457,27.5414,2425317.0
2014-07-01,27.7787,29.6676,30.1423,27.6996,8784511.0
2014-07-02,29.4698,29.45,29.8258,29.0544,5670312.0
2014-07-03,29.6082,29.3808,29.806,29.183,3836166.0
2014-07-04,29.3907,29.4896,29.7566,29.1533,3261188.0
2014-07-07,29.984,29.7566,30.6071,29.4896,3645946.0
2014-07-08,29.4698,29.3808,29.6181,28.8764,2505333.0
2014-07-09,29.1731,28.4413,29.6379,28.3128,2599886.0
2014-07-10,28.0457,27.7392,28.5798,27.6897,2360829.0
2014-07-11,27.6897,28.1051,28.3523,27.6502,2235201.0
2014-07-14,27.7886,28.0952,28.4611,27.7886,2195653.0
2014-07-15,28.5007,28.827,29.2127,28.204,4148511.0
2014-07-16,29.7467,29.5489,30.8345,29.272,9494672.0
2014-07-17,29.5885,28.1446,29.628,27.9864,4292409.0
2014-07-18,27.7886,28.0457,28.2831,27.2942,2809121.0
2014-07-21,27.937,28.0952,28.3325,27.8875,1815624.0
2014-07-22,27.9864,28.1051,28.1446,27.7392,2372403.0
2014-07-23,28.0556,27.7392,28.2732,27.581,2383397.0
2014-07-24,27.7689,27.4623,28.0359,27.3238,2966428.0
2014-07-25,27.6106,27.6106,27.6403,27.2942,1718955.0
2014-07-28,27.6106,28.0457,28.2139,27.6106,2384326.0
2014-07-29,28.0457,28.6292,29.0347,28.026,4094817.0
2014-07-30,28.6292,28.4908,28.6292,28.2831,2516751.0
2014-07-31,28.4809,29.1039,29.1435,28.382,5171079.0
2014-08-01,29.5984,28.5402,29.628,28.5303,3176757.0
2014-08-04,27.5612,28.4809,28.8072,27.5216,2489266.0
2014-08-05,28.4908,28.7281,29.0347,28.1446,3270749.0
2014-08-06,28.7281,28.7281,28.9358,28.4809,2278908.0
2014-08-07,28.6688,28.471,28.9061,28.4314,2326240.0
2014-08-08,28.5204,28.4512,28.6688,28.2633,1955423.0
2014-08-11,28.5699,28.738,28.8764,28.4413,2309296.0
2014-08-12,28.6787,28.8369,28.8567,28.4908,2396314.0
2014-08-13,28.8764,29.539,29.5489,28.6688,6189429.0
2014-08-14,29.272,28.9259,29.4599,28.8369,3322786.0
2014-08-15,28.916,28.8863,29.1632,28.4809,2862505.0
2014-08-18,28.8764,29.6478,29.7665,28.7281,6671499.0
2014-08-19,31.151,32.6146,32.6146,30.6565,21957242.0
2014-08-20,31.6949,31.1015,31.9718,30.8543,11739503.0
2014-08-21,30.8543,32.8816,33.5145,30.251,14992945.0
2014-08-22,32.041,31.7641,33.1782,31.7344,10402014.0
2014-08-25,31.7542,31.3389,32.2091,31.1015,5452833.0
2014-08-26,31.2498,30.3598,31.2498,29.8654,6292115.0
2014-08-27,30.2214,30.3796,30.8938,30.0829,3141158.0
2014-08-28,30.7554,31.5465,31.9421,30.162,6430174.0
2014-08-29,31.5267,31.2103,31.5267,30.6763,3848611.0
2014-09-01,31.2498,31.7344,32.0014,30.9631,4697888.0
2014-09-02,31.7344,31.7542,31.9223,31.3487,5480974.0
2014-09-03,31.863,32.3278,32.7332,31.5465,8984480.0
2014-09-04,31.9223,32.0311,32.1893,31.5465,5830613.0
2014-09-05,31.9025,31.5663,32.1201,31.4377,3893568.0
2014-09-09,31.596,32.2684,32.6146,31.4674,5640052.0
2014-09-10,32.3574,32.2882,32.5354,32.0212,3994703.0
2014-09-11,32.041,32.3377,32.9508,32.041,6740218.0
2014-09-12,32.4168,31.9718,32.4662,31.6751,3989032.0
2014-09-15,32.2882,32.6343,32.8025,32.13,6450415.0
2014-09-16,32.5354,31.0422,32.8025,30.8345,5310327.0
2014-09-17,31.0422,31.6454,31.952,31.0422,3224540.0
2014-09-18,31.7245,32.6146,32.6442,31.4575,6011245.0
2014-09-19,32.8321,32.4761,33.1782,31.9816,4194805.0
2014-09-22,32.6442,31.2993,32.8222,31.2103,3962512.0
2014-09-23,31.2993,31.4476,32.13,31.1312,2666981.0
2014-09-24,31.4476,31.2597,31.4476,30.6367,4161966.0
2014-09-25,31.2696,31.0323,31.507,30.6763,4010486.0
2014-09-26,31.0323,31.2993,31.6454,30.7949,3506551.0
