,open,close,high,low,volume
2012-05-11,9.4242,9.3852,9.59,9.3852,8188698.0
2012-05-14,9.4925,9.2876,9.5803,9.2779,11001588.0
2012-05-15,9.2291,9.1218,9.2291,8.9559,11560507.0
2012-05-16,9.0925,8.9754,9.112,8.9754,8440623.0
2012-05-17,9.0242,9.1315,9.1608,8.9852,8297956.0
2012-05-18,9.0827,8.9949,9.1608,8.9754,7748426.0
2012-05-21,9.0242,9.073,9.1901,8.9071,8187199.0
2012-05-22,9.1413,9.1705,9.1901,9.0925,8666839.0
2012-05-23,9.1608,8.9949,9.1705,8.9071,10958878.0
2012-05-24,8.9949,8.9071,9.0632,8.8876,7669352.0
2012-05-28,8.7803,9.0827,9.1218,8.6535,13471086.0
2012-05-29,9.0632,9.2388,9.3071,9.0242,16044357.0
2012-05-30,9.2193,9.1218,9.2876,9.1023,9260061.0
2012-05-31,9.0242,9.1705,9.1901,8.9364,10333434.0
2012-06-01,9.1413,9.0925,9.2291,9.0632,6433873.0
2012-06-04,8.9559,8.8291,9.0242,8.8096,8720252.0
2012-06-05,8.8291,8.8291,8.9071,8.7803,5563011.0
2012-06-06,8.8388,8.8876,9.0047,8.8291,6892500.0
2012-06-07,8.9852,8.8876,9.1218,8.8584,9121810.0
2012-06-08,8.9754,8.7218,9.0047,8.673,9427872.0
2012-06-11,8.7315,8.9657,9.034,8.7315,7491470.0
2012-06-12,8.8779,8.8193,8.9266,8.7803,5033923.0
2012-06-13,8.8681,8.9364,8.9852,8.8291,6392946.0
2012-06-14,8.9364,8.8291,8.9559,8.8193,4721487.0
2012-06-15,8.8584,8.9071,8.9364,8.7998,5554677.0
2012-06-18,8.9754,9.034,9.112,8.9266,9342076.0
2012-06-19,9.0242,8.9462,9.0242,8.9266,3787316.0
2012-06-20,8.9657,8.9559,9.0047,8.9364,4202352.0
2012-06-21,8.8779,8.8486,8.8876,8.7608,6109114.0
2012-06-25,8.8291,8.5364,8.8291,8.4876,7160370.0
2012-06-26,8.5364,8.5559,8.6242,8.3998,5455556.0
2012-06-27,8.5462,8.5071,8.6047,8.4974,4218733.0
2012-06-28,8.5949,8.3706,8.6047,8.3608,4242154.0
2012-06-29,8.3901,8.4096,8.4389,7.9803,9478675.0
2012-07-02,8.5754,8.3706,8.6242,8.3413,6667608.0
2012-07-03,8.3706,8.2925,8.4193,8.2632,5447474.0
2012-07-04,8.3413,8.351,8.4876,8.3218,7074368.0
2012-07-05,8.312,8.273,8.3315,8.1559,5033166.0
2012-07-06,8.3413,8.4779,8.5364,8.234,6964344.0
2012-07-09,8.4389,8.2145,8.4486,8.1852,5364637.0
2012-07-10,8.195,8.2535,8.3998,8.1852,5519025.0
2012-07-11,8.2535,8.312,8.3706,8.2242,3604176.0
2012-07-12,8.273,8.5852,8.712,8.2145,13486029.0
2012-07-13,8.5462,8.5657,8.751,8.5364,7437302.0
2012-07-16,8.5852,8.4779,8.6632,8.4584,8303163.0
2012-07-17,8.4584,8.5267,8.5559,8.4291,4150123.0
2012-07-18,8.5169,8.6047,8.634,8.4779,6380489.0
2012-07-19,8.5657,8.6047,8.7023,8.5267,6129024.0
2012-07-20,8.6067,8.4788,8.7149,8.469,5532699.0
2012-07-23,8.4099,8.1247,8.469,8.0755,8786980.0
2012-07-24,8.1345,8.1542,8.2526,8.0165,6294664.0
2012-07-25,8.164,8.0853,8.1739,8.0657,4792458.0
2012-07-26,8.0853,8.0952,8.2132,8.0657,4038654.0
2012-07-27,8.0952,8.164,8.3214,8.0952,6642560.0
2012-07-30,8.1739,8.2427,8.3706,8.1739,7892295.0
2012-07-31,8.2329,8.2132,8.3214,8.164,4878469.0
2012-08-01,8.2132,8.2821,8.3608,8.1935,4935669.0
2012-08-02,8.2624,8.1149,8.2722,8.0952,4883059.0
2012-08-03,8.1444,8.2427,8.2821,8.105,4603850.0
2012-08-06,8.2624,8.469,8.5083,8.2132,8939171.0
2012-08-07,8.4591,8.4395,8.4985,8.4198,6023437.0
2012-08-08,8.4296,8.4591,8.7149,8.4099,10376945.0
2012-08-09,8.4591,8.4788,8.5673,8.3411,6411786.0
2012-08-10,8.4886,8.4296,8.5083,8.4296,3881724.0
2012-08-13,8.4198,8.3313,8.4198,8.3214,4769975.0
2012-08-14,8.3313,8.4591,8.4886,8.2919,6465180.0
2012-08-15,8.4001,8.3706,8.4493,8.3313,4823428.0
2012-08-16,8.3706,8.4001,8.4493,8.3411,4534494.0
2012-08-17,8.4198,8.3116,8.4493,8.2821,4488753.0
2012-08-20,8.2427,8.2231,8.3116,8.164,4159021.0
2012-08-21,8.2329,8.2231,8.3313,8.164,4863099.0
2012-08-22,8.2329,8.0952,8.2821,8.046,4910610.0
2012-08-23,8.1444,8.2231,8.2624,8.0952,4827276.0
2012-08-24,8.2231,8.0657,8.2231,8.046,4245481.0
2012-08-27,8.0165,7.8591,8.0165,7.8493,5096628.0
2012-08-28,7.8493,7.928,7.9771,7.8198,3219657.0
2012-08-29,7.9181,7.7214,7.9673,7.7017,4641168.0
2012-08-30,7.8198,7.5247,7.8198,7.5148,5886953.0
2012-08-31,7.5345,7.4067,7.6034,7.3575,5255675.0
2012-09-03,7.4263,7.4165,7.5247,7.3968,6676256.0
2012-09-04,7.446,7.3673,7.5148,7.3476,4957008.0
2012-09-05,7.3771,7.2886,7.4165,7.0919,6063582.0
2012-09-06,7.3083,7.3476,7.3968,7.1411,6014418.0
2012-09-07,7.4362,7.8001,7.9476,7.3968,15727457.0
2012-09-10,7.869,8.046,8.1935,7.8001,20157491.0
2012-09-11,8.0165,7.9575,8.0165,7.8591,8309105.0
2012-09-12,8.1837,8.5083,8.7542,8.164,51160564.0
2012-09-13,8.4296,8.1444,8.4296,8.1444,23443946.0
2012-09-14,8.5083,8.3411,8.705,8.2526,31485147.0
2012-09-17,8.3313,8.0657,8.4886,8.0657,14216694.0
2012-09-18,7.9673,7.9083,7.9968,7.7903,10891287.0
2012-09-19,7.9476,8.1444,8.1837,7.8493,10802665.0
2012-09-20,8.046,7.7509,8.0558,7.7214,12363060.0
2012-09-21,7.7214,7.9083,8.1444,7.6821,15185183.0
2012-09-24,7.8886,7.9575,8.0657,7.7214,10214836.0
2012-09-25,7.8788,7.8591,7.987,7.7903,6183072.0
2012-09-26,7.8591,7.623,7.9378,7.5837,7376864.0
2012-09-27,7.623,7.8886,7.9968,7.6132,12057193.0
2012-09-28,7.8591,8.0755,8.0952,7.8198,13344378.0
2012-10-08,8.0657,7.9181,8.0853,7.869,7626926.0
2012-10-09,7.987,8.0853,8.1149,7.9673,10722203.0
2012-10-10,8.0165,8.1149,8.1247,7.9673,7839927.0
2012-10-11,8.0657,8.0165,8.1247,7.9771,10783405.0
2012-10-12,8.0165,7.9181,8.105,7.8198,9709934.0
2012-10-15,7.8886,7.7903,7.8985,7.7116,6059227.0
2012-10-16,7.8099,7.7411,7.8788,7.7312,5378392.0
2012-10-17,7.8198,7.7608,7.8493,7.7214,3979700.0
2012-10-18,7.8394,7.9575,7.987,7.7903,8160596.0
2012-10-19,7.9575,7.9673,8.0362,7.9181,4587482.0
2012-10-22,7.8886,7.9673,7.9771,7.8296,4367245.0
2012-10-23,7.9575,7.869,7.987,7.8591,5205264.0
2012-10-24,7.8099,7.8493,7.9378,7.7903,4486719.0
2012-10-25,7.8493,7.8394,7.9575,7.8001,4600077.0
2012-10-26,7.8198,7.5247,7.8493,7.5247,8486589.0
2012-10-29,7.5345,7.5148,7.6034,7.4755,4347575.0
2012-10-30,7.5148,7.3575,7.6034,7.3476,7512424.0
2012-10-31,7.3575,7.4165,7.4362,7.3476,4188574.0
2012-11-01,7.4952,7.5739,7.6722,7.4263,6091796.0
2012-11-02,7.6427,7.5837,7.6427,7.5542,3543734.0
2012-11-05,7.5542,7.5935,7.6329,7.4853,4388786.0
2012-11-06,7.5739,7.6034,7.6329,7.4853,4741317.0
2012-11-07,7.6329,7.6821,7.7411,7.5935,6666673.0
2012-11-08,7.5935,7.4362,7.6526,7.4263,5715003.0
2012-11-09,7.4263,7.4657,7.4952,7.4165,3248284.0
2012-11-12,7.4853,7.5345,7.5837,7.4558,4832458.0
2012-11-13,7.5444,7.3968,7.5739,7.3968,4461167.0
2012-11-14,7.387,7.5444,7.5837,7.387,6589971.0
2012-11-15,7.4952,7.446,7.5542,7.4067,3133576.0
2012-11-16,7.446,7.3968,7.4755,7.3181,4286856.0
2012-11-19,7.387,7.4165,7.4755,7.3181,3268647.0
2012-11-20,7.4755,7.4853,7.5837,7.446,3996053.0
2012-11-21,7.4853,7.564,7.5935,7.387,4597552.0
2012-11-22,7.5542,7.505,7.5739,7.4952,2930684.0
2012-11-23,7.5345,7.5837,7.623,7.5345,4827689.0
2012-11-26,7.5444,7.5739,7.5739,7.5148,3580794.0
2012-11-27,7.5542,7.4657,7.6132,7.446,8394361.0
2012-11-28,7.4263,7.3575,7.4362,7.2296,5332195.0
2012-11-29,7.3476,7.2591,7.4263,7.2591,3536553.0
2012-11-30,7.2689,7.3083,7.3968,7.2689,3717264.0
2012-12-03,7.3083,7.1903,7.4067,7.1804,3143303.0
2012-12-04,7.2001,7.2493,7.2886,7.0821,4211262.0
2012-12-05,7.2493,7.5739,7.7706,7.1903,13023027.0
2012-12-06,7.5739,7.5837,7.623,7.5148,4402758.0
2012-12-07,7.5739,7.6722,7.7706,7.5444,9231597.0
2012-12-10,7.7509,7.7411,7.8099,7.7017,9039830.0
2012-12-11,7.7509,7.869,8.046,7.6722,13778536.0
2012-12-12,7.8296,7.8788,7.9673,7.7509,8341178.0
2012-12-13,7.8788,7.7312,7.8886,7.7017,6458783.0
2012-12-14,7.7411,8.0558,8.0657,7.7214,18489702.0
2012-12-17,8.0657,8.0853,8.3017,7.987,14816829.0
2012-12-18,8.0853,8.0263,8.2427,7.987,12227001.0
2012-12-19,8.0067,8.0165,8.1247,7.9968,7108192.0
2012-12-20,8.0067,8.0657,8.1444,7.8788,10458657.0
2012-12-21,8.0657,8.0263,8.1837,8.0165,11825049.0
2012-12-24,8.0165,8.0165,8.1444,7.9968,6639743.0
2012-12-25,8.0263,8.2132,8.3017,7.9673,17498591.0
2012-12-26,8.3313,8.4001,8.705,8.2919,31334170.0
2012-12-27,8.4001,8.6952,8.7444,8.3903,37180993.0
2012-12-28,8.7444,8.6755,8.7936,8.5673,24210356.0
2012-12-31,8.6854,8.9018,8.9608,8.6755,22086864.0
2013-01-04,9.1968,9.1083,9.5214,9.0886,38688253.0
2013-01-07,9.0985,9.0099,9.4034,8.9804,15709221.0
2013-01-08,9.0198,8.8821,9.0591,8.6657,20189813.0
2013-01-09,8.8132,8.8821,8.9411,8.7542,9547995.0
2013-01-10,8.8821,8.8919,9.0296,8.8427,11983861.0
2013-01-11,8.8919,8.9116,9.2657,8.8919,30652268.0
2013-01-14,8.8132,9.0395,9.1968,8.8132,22028409.0
2013-01-15,9.0493,9.0493,9.1477,8.9706,20130872.0
2013-01-16,9.0296,9.1772,9.3345,8.9804,24336266.0
2013-01-17,9.1477,8.8821,9.1477,8.8427,15496363.0
2013-01-18,8.9411,8.9509,9.0099,8.8427,12043650.0
2013-01-21,8.9804,8.8132,8.9804,8.7542,22132831.0
2013-01-22,8.8329,8.7345,8.8526,8.705,17908859.0
2013-01-23,8.7542,8.7936,8.8821,8.6558,10124006.0
2013-01-24,8.8034,8.7542,8.9509,8.705,19486577.0
2013-01-25,8.764,8.9116,8.9706,8.6854,16637621.0
2013-01-28,8.9411,9.128,9.1477,8.9018,21559132.0
2013-01-29,9.069,8.9509,9.0788,8.8526,21625912.0
2013-01-30,8.9804,9.1673,9.2657,8.9706,27135306.0
2013-01-31,9.2755,10.0821,10.0821,9.2755,58727090.0
2013-02-01,10.4165,10.6723,10.869,10.1903,110837124.0
2013-02-04,10.6821,11.4001,11.6362,10.5936,89926568.0
2013-02-05,11.2428,11.3706,11.5772,11.1936,64023995.0
2013-02-06,11.3215,11.2428,11.7936,11.1641,59632323.0
2013-02-07,11.1837,11.1051,11.41,10.8198,42249150.0
2013-02-08,11.0559,11.0952,11.1444,10.8985,28554558.0
2013-02-18,11.0559,10.6132,11.1149,10.5837,37528799.0
2013-02-19,10.5641,10.5444,10.7116,10.4067,24869989.0
2013-02-20,10.6526,10.5641,10.7313,10.3772,28490134.0
2013-02-21,10.2395,9.7575,10.269,9.5706,53842947.0
2013-02-22,9.6886,9.8067,9.9739,9.6395,30605099.0
2013-02-25,9.7673,9.7182,9.8657,9.7182,18920157.0
2013-02-26,9.6395,9.61,9.8657,9.4427,32305040.0
2013-02-27,9.728,9.9149,9.9542,9.6985,27189969.0
2013-02-28,9.9346,10.1313,10.2296,9.7477,40156067.0
2013-03-01,10.0329,9.9641,10.0526,9.7673,30423277.0
2013-03-04,9.6886,9.0001,9.7673,8.9706,58467067.0
2013-03-05,9.0099,9.2263,9.2657,8.9313,28483618.0
2013-03-06,9.3149,9.4231,9.5706,9.187,28896354.0
2013-03-07,9.4132,9.6001,9.7968,9.246,42228996.0
2013-03-08,9.6001,9.4231,9.6395,9.3936,19234379.0
2013-03-11,9.4231,9.5313,9.6985,9.2263,16544000.0
2013-03-12,9.5214,9.4329,9.7772,9.1477,20046131.0
2013-03-13,9.4329,9.6493,9.8559,9.4329,30824966.0
2013-03-14,9.5313,9.4723,9.6886,9.4723,15584143.0
2013-03-15,9.5018,9.4329,9.7477,9.3641,16282294.0
2013-03-18,9.0788,9.0001,9.2854,8.9313,23781491.0
2013-03-19,9.0493,9.0099,9.069,8.7444,13334360.0
2013-03-20,9.0296,9.2559,9.3149,9.0001,16737706.0
2013-03-21,9.3345,9.3247,9.4526,9.2559,13183227.0
2013-03-22,9.3247,9.3444,9.4624,9.1968,13071208.0
2013-03-25,9.4427,9.6788,9.7673,9.4034,27753353.0
2013-03-26,9.5411,9.3444,9.6788,9.246,19892733.0
2013-03-27,9.2755,9.3444,9.5411,9.2559,12988266.0
2013-03-28,9.2854,8.9411,9.2854,8.8624,24678723.0
2013-03-29,9.0001,8.8624,9.0985,8.8427,12305571.0
2013-04-01,8.8722,8.9018,8.9804,8.8526,8629715.0
2013-04-02,8.9018,8.9411,9.0099,8.8526,11888785.0
2013-04-03,8.9804,9.0296,9.128,8.9018,14181598.0
2013-04-08,8.8919,8.9116,9.0001,8.8034,14326464.0
2013-04-09,9.0099,9.0985,9.2165,8.9903,15472032.0
2013-04-10,9.1477,9.2067,9.3247,9.1083,16658814.0
2013-04-11,9.246,8.9903,9.2854,8.9608,11653400.0
2013-04-12,8.9903,8.8722,9.0001,8.8624,8655599.0
2013-04-15,8.705,8.4493,8.705,8.3804,16218589.0
2013-04-16,8.2919,8.4591,8.5181,8.0853,13008422.0
2013-04-17,8.4788,8.3706,8.4985,8.2427,9499969.0
2013-04-18,8.2427,8.3116,8.4788,8.164,7731560.0
2013-04-19,8.3804,8.6165,8.6657,8.3706,14274595.0
2013-04-22,8.5575,8.8722,8.9214,8.5181,16507267.0
2013-04-23,8.8427,8.528,8.8427,8.5083,11042205.0
2013-04-24,8.5476,8.705,8.8034,8.5181,7854462.0
2013-04-25,8.705,8.6558,8.8329,8.6165,9126025.0
2013-04-26,8.8034,8.5378,8.8427,8.5181,6626339.0
2013-05-02,8.3411,8.3804,8.4591,8.2329,6673882.0
2013-05-03,8.4198,8.5083,8.6854,8.4198,7271277.0
2013-05-06,8.7444,8.6952,8.8034,8.6657,9302033.0
2013-05-07,8.705,8.8427,8.9903,8.6165,13742796.0
2013-05-08,8.8526,8.8132,8.9706,8.764,8757663.0
2013-05-09,8.8231,8.8132,8.9214,8.6854,8759568.0
2013-05-10,8.7345,8.8231,8.8722,8.6854,7145887.0
2013-05-13,8.8526,8.7936,8.8821,8.6755,7117774.0
2013-05-14,8.7247,8.5378,8.7542,8.4493,8793710.0
2013-05-15,8.528,8.4591,8.587,8.4001,7960389.0
2013-05-16,8.4198,8.5575,8.5673,8.3411,9484165.0
2013-05-17,8.5575,8.8132,8.8231,8.4886,15610351.0
2013-05-20,8.8034,8.8919,8.9018,8.7542,15175690.0
2013-05-21,9.2657,9.0493,9.3247,8.9903,31338616.0
2013-05-22,8.9706,9.1378,9.2263,8.9608,25018912.0
2013-05-23,9.0395,8.9018,9.1083,8.9018,15452595.0
2013-05-24,8.8821,8.9706,9.0099,8.8427,10538566.0
2013-05-27,8.9313,8.9214,9.0001,8.8821,8785252.0
2013-05-28,8.9018,9.1181,9.1181,8.7739,23624363.0
2013-05-29,9.1378,9.0001,9.1673,8.9608,14746526.0
2013-05-30,8.9509,8.9804,9.1083,8.9509,9845951.0
2013-05-31,9.0788,8.9411,9.1477,8.9313,14599560.0
2013-06-03,8.9411,8.9018,8.9509,8.7837,10324633.0
2013-06-04,8.9018,8.7936,9.0296,8.764,11017007.0
2013-06-05,8.7936,8.705,8.8329,8.6558,9817120.0
2013-06-06,8.6854,8.5968,8.7542,8.5181,9297225.0
2013-06-07,8.6165,8.2624,8.646,8.2132,13075232.0
2013-06-13,8.1739,7.7804,8.1935,7.6821,15829328.0
2013-06-14,7.8296,7.7608,7.8493,7.7411,8393429.0
2013-06-17,7.8099,7.6526,7.8198,7.6034,9045991.0
2013-06-18,7.6722,7.6919,7.7312,7.5837,8270405.0
2013-06-19,7.6722,7.5739,7.6722,7.4165,9531714.0
2013-06-20,7.5444,7.2886,7.5444,7.2788,9926003.0
2013-06-21,7.1706,7.3673,7.4263,7.0722,9943800.0
2013-06-24,7.2886,6.6984,7.328,6.6296,14819130.0
2013-06-25,6.6394,6.4919,6.6886,6.0296,22843639.0
2013-06-26,6.5017,6.4919,6.5804,6.305,18068141.0
2013-06-27,6.5017,6.423,6.6296,6.423,14144315.0
2013-06-28,6.3935,6.5116,6.6198,6.1181,12714025.0
2013-07-01,6.5214,6.6001,6.6198,6.4132,11125558.0
2013-07-02,6.6296,6.6198,6.6886,6.5706,9267323.0
2013-07-03,6.6099,6.5607,6.6099,6.3739,8895605.0
2013-07-04,6.5411,6.846,7.0821,6.423,19516876.0
2013-07-05,6.846,6.9148,7.0624,6.728,17316434.0
2013-07-08,6.7673,6.5509,6.7673,6.5509,9059766.0
2013-07-09,6.5509,6.5411,6.6788,6.4722,6446317.0
2013-07-10,6.5214,7.023,7.1214,6.5017,16315737.0
2013-07-11,7.023,7.2099,7.4657,7.023,23944869.0
2013-07-12,7.1804,6.9837,7.2394,6.9345,14576064.0
2013-07-15,7.0034,7.0427,7.1804,6.9542,10385110.0
2013-07-16,7.0132,7.0034,7.0329,6.8952,10329426.0
2013-07-17,6.9837,6.9443,7.1312,6.9345,9959721.0
2013-07-18,6.8853,6.7968,6.9443,6.7575,8458841.0
2013-07-19,6.8066,6.5017,6.8952,6.4919,10296980.0
2013-07-22,6.5214,6.6296,6.6493,6.482,5695109.0
2013-07-23,6.6591,6.9443,6.9935,6.6591,14266018.0
2013-07-24,6.964,6.8263,6.964,6.7476,7878532.0
2013-07-25,6.905,6.7575,6.9443,6.7476,7976018.0
2013-07-26,6.7378,6.6394,6.7575,6.6001,6933350.0
2013-07-29,6.6099,6.4919,6.6099,6.4919,6225791.0
2013-07-30,6.5706,6.6493,6.7673,6.5312,7228384.0
2013-07-31,6.6984,6.6493,6.8362,6.6198,5995141.0
2013-08-01,6.7378,6.7771,6.8362,6.6394,9037908.0
2013-08-02,6.846,6.8066,6.9345,6.7673,9318761.0
2013-08-05,6.8263,6.8657,6.8853,6.7476,6732668.0
2013-08-06,6.8558,6.9148,6.9837,6.7476,11379023.0
2013-08-07,6.8853,6.8952,7.0624,6.8362,12529167.0
2013-08-08,6.9148,6.9247,7.0132,6.8755,11600044.0
2013-08-09,6.9935,7.1607,7.2493,6.9935,26150691.0
2013-08-12,7.1607,7.564,7.6722,7.1312,29006682.0
2013-08-13,7.564,7.4558,7.564,7.387,15336989.0
2013-08-14,7.4558,7.2886,7.6132,7.2493,15383083.0
2013-08-15,7.2886,7.2099,7.446,7.1804,10989592.0
2013-08-16,7.2394,7.2001,7.5247,7.1411,15355738.0
2013-08-19,7.2296,7.4067,7.5148,7.1804,13976897.0
2013-08-20,7.3771,7.2198,7.4558,7.1706,10997229.0
2013-08-21,7.2788,7.2493,7.2788,7.1509,8280361.0
2013-08-22,7.2001,7.1706,7.3181,7.1116,6892641.0
2013-08-23,7.2198,7.0821,7.2591,6.9247,10222430.0
2013-08-26,7.1214,7.2493,7.2985,7.0722,8922974.0
2013-08-27,7.2394,7.2886,7.328,7.2198,8802184.0
2013-08-28,7.2936,7.5707,7.7092,7.2936,28317213.0
2013-08-29,7.5707,7.3529,7.5805,7.3035,14105678.0
2013-08-30,7.3035,7.2045,7.4519,7.1847,14602640.0
2013-09-02,7.2342,7.3232,7.4123,7.2342,10285570.0
2013-09-03,7.3529,7.3331,7.4024,7.2837,8726506.0
2013-09-04,7.3826,7.3925,7.442,7.2738,12507639.0
2013-09-05,7.3529,7.254,7.3628,7.2441,8498575.0
2013-09-06,7.254,7.254,7.3727,7.2045,6853238.0
2013-09-09,7.2639,7.4222,7.4519,7.2639,16928399.0
2013-09-10,7.4321,7.5212,7.5608,7.4024,18727218.0
2013-09-11,7.5212,7.6003,7.7884,7.4717,26001048.0
2013-09-12,7.541,7.5311,7.5805,7.4618,12129784.0
2013-09-13,7.5212,7.4024,7.541,7.3826,10170721.0
2013-09-16,7.3925,7.3628,7.5014,7.343,8732615.0
2013-09-17,7.3727,7.1847,7.3826,7.1748,10033649.0
2013-09-18,7.1847,7.2243,7.2342,7.1451,5525843.0
2013-09-23,7.2639,7.2837,7.3035,7.2243,9929715.0
2013-09-24,7.2837,7.1154,7.2936,7.0758,12254878.0
2013-09-25,7.1154,7.0659,7.2441,7.0462,10519617.0
2013-09-26,7.0659,6.868,7.1253,6.8581,13701561.0
2013-09-27,6.8383,6.8779,6.9868,6.8383,8927436.0
2013-09-30,6.8383,6.9076,6.967,6.8383,4764779.0
2013-10-08,6.8779,6.9373,6.9769,6.8284,8759025.0
2013-10-09,6.9373,6.9274,6.9571,6.8878,7144696.0
2013-10-10,6.9274,6.9769,7.0165,6.8482,11560974.0
2013-10-11,6.9967,7.0264,7.0758,6.9571,11294445.0
2013-10-14,7.0165,6.967,7.0165,6.9373,8618137.0
2013-10-15,6.967,6.9967,7.0363,6.9472,10803495.0
2013-10-16,6.9571,6.779,6.9571,6.7394,11927952.0
2013-10-17,6.7987,6.7295,6.8977,6.7196,8802527.0
2013-10-18,6.7888,6.7196,6.8284,6.68,7348361.0
